tag_name,cosine_similarity
"Poland
Population",0.5825
including permanent vs. temporary accommodations,0.5621
Polish-Japanese,0.5302
temporary accommodation,0.5142
Poland,0.5069
city-living,0.4786
Warsaw,0.4760
large factories. Now they have literally nothing. They have only blocks and they have gigantic residential estates,0.4733
"world-problem
Population problems",0.4718
Warsaw,0.4709
unlimited growth,0.4552
Poland,0.4498
apartment-renting,0.4490
"analyze the following text:
            ""way it is. And I would not be happy at all that people rent so widely if it were not for the reasons I just mentioned. These are very bad reasons",0.4477
japan,0.4412
krzysztof-strauchman,0.4334
Wrocław,0.4304
population movement,0.4287
empty cities,0.4284
Tokyo,0.4240
population,0.4218
poland,0.4155
property prices,0.4148
living arrangements,0.4133
urbanization,0.4124
radio,0.4059
Kraków,0.4039
residential mobility,0.4024
dying populations,0.3960
housing,0.3945
housing,0.3920
poland,0.3897
japan,0.3844
apartment,0.3789
economy,0.3772
"relevant tags would be ""housing""",0.3755
housing,0.3736
utopia,0.3728
housingeconomy,0.3727
as well as the overall economic implications and concerns about the future housing situation in Japan. The three most relevant tags for this topic are economy,0.3688
large agglomerations,0.3675
poverty,0.3649
poverty,0.3649
Poznań<|/im_start|>,0.3624
Mądrości,0.3617
"Poland<|end_of_text|>
<|im_switch|>",0.3591
war,0.3578
Dying Populations,0.3558
because it shows that the economy is unbalanced,0.3546
economy,0.3489
"commuting habits
</s>
The provided text discusses various aspects of the housing market",0.3481
Tokyo city apartments,0.3472
economy,0.3466
japanese,0.3454
severely ill housing market,0.3422
"""real estate""",0.3414
Poverty,0.3388
inflation,0.3373
Empty Cities,0.3373
real estate market,0.3337
mega-city,0.3309
Japan,0.3290
real estate,0.3264
all the cities that used to be under the Tentatami,0.3250
poland,0.3245
music collaboration,0.3199
young people,0.3194
Polish economy,0.3155
economy,0.3152
"economic_differences
</d-im_end>
1. Japan_rent
2. Japanese_living_standards
3. Property_prices",0.3131
broadcasting,0.3097
apartments,0.3096
Więcej,0.3090
construction,0.2998
housing market,0.2990
Tokyo,0.2986
residential estates,0.2972
plansubsidiesapartmentconstructioncheapgovernmentinquiryquestionanalysisinvestmentrealestaterentaldevelopmentcompanysubsidyinterestingcomedyjokeartificiallaughterbadcomedycoolbuildingskilletagsofftopic,0.2931
economy,0.2930
economy,0.2930
housing,0.2922
had a lot of very strong factories,0.2918
Japan,0.2908
parrot-tv,0.2905
real estate,0.2895
temporary jobs,0.2891
"ownership
This text discusses the impact of large numbers of affordable rental apartments becoming available on the market",0.2888
urban-development,0.2863
urbanization,0.2858
urbanization,0.2858
car-rentals,0.2854
urban development,0.2848
World Problem,0.2843
apartment,0.2839
japanese_living_standards,0.2820
China,0.2815
Japan,0.2813
japan_rent,0.2802
apartments,0.2798
education,0.2798
apartment rental,0.2797
and commuting habits. Therefore,0.2790
japanese,0.2759
science fiction,0.2745
urbanization,0.2718
economic growth,0.2710
economic-policy,0.2703
migration patterns,0.2684
economic development,0.2658
industry,0.2650
housing,0.2642
sir. We buy it from people who work in other places,0.2631
loans,0.2627
can-rental,0.2618
housing shortage,0.2606
economy,0.2598
poverty,0.2520
and transportation. This technological advancement is changing the way we work,0.2504
uncontrolled rise,0.2501
housing,0.2500
affordable_housing,0.2484
poverty,0.2468
economic burden,0.2463
finance,0.2455
population,0.2451
uneven development,0.2447
construction,0.2432
apartments,0.2429
temporary-rentals,0.2423
real-estate,0.2422
prices,0.2404
rental,0.2394
weekend travel patterns,0.2368
studio,0.2361
migration,0.2337
"""tragedy""",0.2330
"""tragedy""",0.2330
traditional-society,0.2320
policymaking,0.2297
area,0.2296
predictions,0.2285
property rights,0.2284
housing,0.2283
housing,0.2282
government,0.2277
