tag_name,cosine_similarity
anti-corruption,0.6266
głuchołazy,0.5897
corruption,0.5892
corruption,0.5704
corruption,0.4698
poland,0.4584
income,0.4479
corruption,0.4325
corruption,0.4302
corruption,0.4284
china,0.4252
corruption,0.4242
lobbyists,0.3955
poland,0.3861
corruption,0.3704
government,0.3612
corruption,0.3605
realestate,0.3576
investigation,0.3560
corruption,0.3546
politics,0.3444
Communism,0.3442
income,0.3421
corruption,0.3360
corruption,0.3311
corruption,0.3298
politicians,0.3279
wealth,0.3181
crime,0.3109
realestate,0.3095
politician,0.3081
Politics,0.2974
corruption,0.2972
government,0.2932
corruption,0.2924
corruption,0.2909
Adamowicz,0.2900
tv,0.2874
corruption,0.2866
radio,0.2861
mandates,0.2754
corruption,0.2748
corruption,0.2742
Economy,0.2693
politics,0.2645
corruption,0.2631
corruption,0.2595
services,0.2478
politics,0.2440
wealth,0.2391
finances,0.2331
government,0.2308
bribery,0.2298
corruption,0.2287
government,0.2281
christmas,0.2270
scandal,0.2236
income,0.2207
CBA,0.2180
politics,0.2160
politics,0.2144
authoritarianism,0.2139
politics,0.2100
analysis,0.2099
declaration,0.2063
politics,0.2003
transparency,0.1983
corruption,0.1967
gifts,0.1963
politicians,0.1943
profit,0.1938
PawnShop,0.1938
corruption,0.1801
media,0.1516
transparency,0.1488
merry,0.1483
politics,0.1479
politics,0.1470
technology,0.1470
pay,0.1455
surveillance,0.1454
jobs,0.1400
money,0.1394
politics,0.1383
politics,0.1342
money,0.1213
punishment,0.1183
parrot,0.1180
transparency,0.1170
politics,0.1105
mismanagement,0.1072
legal,0.1052
government,0.0976
finance,0.0973
politics,0.0861
politics,0.0845
murder,0.0830
honesty,0.0756
business,0.0585
politics,0.0324
power,0.0249
parasitism,0.0203
