tag_name,cosine_similarity
next,0.6402
currency,0.5903
episode,0.5472
dollar,0.5317
patents,0.4968
deindustrialization,0.4484
racism,0.4408
poverty,0.4198
politics,0.3882
economy,0.3730
economy,0.3651
monopoly,0.3630
usa,0.3490
war,0.3382
economy,0.3164
politics,0.3124
politics,0.3123
politics,0.3102
currency,0.3061
america,0.3041
outsourcing,0.3024
elections,0.3015
season,0.3014
weapons,0.2975
immigration,0.2933
economy,0.2926
politics,0.2919
economy,0.2908
politics,0.2874
economy,0.2867
politics,0.2839
jobs,0.2835
finance,0.2822
reform,0.2813
china,0.2754
monopoly,0.2652
change,0.2578
economy,0.2563
immigration,0.2426
crime,0.2401
china,0.2369
economy,0.2368
violence,0.2361
currency,0.2306
brands,0.2268
demographics,0.2246
politics,0.2212
production,0.2187
war,0.2145
conflict,0.2089
finance,0.2072
militia,0.2043
reserves,0.2025
business,0.2021
production,0.2006
usa,0.1952
war,0.1952
conflict,0.1935
war,0.1915
ammunition,0.1906
currency,0.1903
theft,0.1896
mega-rich,0.1889
politics,0.1886
division,0.1872
corruption,0.1862
race,0.1798
america,0.1735
economy,0.1695
reserves,0.1638
change,0.1554
crime,0.1553
media,0.1462
contractors,0.1400
police,0.1381
economy,0.1360
corruption,0.1330
conflict,0.1319
rustbelt,0.1318
layoffs,0.1148
labor,0.1139
realestate,0.1101
usa,0.1027
usa,0.0963
profiling,0.0961
policy,0.0913
autonomy,0.0898
riots,0.0898
labor,0.0810
race,0.0734
police,0.0698
decline,0.0655
exploitation,0.0338
race,0.0169
inequality,-0.0675
appearances,-0.0768
