tag_name,cosine_similarity
politics,0.4905
economics,0.4181
geopolitics,0.4070
corruption,0.3876
economist,0.3858
governments,0.3824
international problems,0.3823
pandemic threat,0.3809
propaganda,0.3738
economy,0.3709
war,0.3583
government,0.3515
forecasts,0.3324
economic knowledge,0.3312
conflict,0.3305
inflation,0.3239
prediction,0.3161
covid pandemic,0.3099
finance,0.3073
history,0.2977
military conflict,0.2856
media,0.2844
experts,0.2763
leadership,0.2696
financial,0.2661
education,0.2632
investment,0.2622
europe,0.2606
radical regulations,0.2507
freedom,0.2482
covid-19,0.2431
European Union,0.2396
global events,0.2333
speculation,0.2237
broadcast,0.2177
regulations,0.2167
cryptocurrency,0.2150
financial expert,0.2139
music,0.2126
power,0.2118
safety,0.2041
radio,0.2021
mariusz stefaniak,0.1977
europeanunion,0.1913
manipulation,0.1896
curfew,0.1878
virus,0.1869
constitution,0.1846
latin proverb,0.1744
mythdebunking,0.1731
vaccines,0.1697
human health,0.1618
interview,0.1613
pressure,0.1593
listener engagement,0.1587
china,0.1547
bitcoin,0.1474
courts,0.1393
audit,0.1375
housing,0.1363
scientific facts,0.1291
real estate,0.1000
sheep,0.0953
change of view,0.0843
guest,0.0046
