tag_name,cosine_similarity
Poland,0.4604
poland,0.4604
economics,0.4538
economy,0.4256
entrepreneurship,0.4144
coal-prices,0.4046
economic impact,0.3950
energy-market,0.3880
entrepreneurs,0.3813
free-market,0.3720
small-businesses,0.3700
financial sanctions,0.3677
politics,0.3664
business,0.3603
russia,0.3558
Putin,0.3481
energy policy,0.3480
sanctions,0.3428
energy crisis,0.3417
political decisions,0.3383
economist,0.3306
small-companies,0.3222
complex business rules,0.3132
electricity-prices,0.3068
government,0.3059
regulation,0.2955
europe,0.2942
taxation,0.2849
foreign investment,0.2820
switzerland,0.2656
market,0.2628
coal,0.2595
european union,0.2526
policy,0.2435
inflation,0.2390
sovereignty,0.2387
finance,0.2351
prices,0.2260
mining,0.2250
competition,0.2219
income,0.2180
fuel,0.2174
cost of living,0.1980
chinese banks,0.1957
public assistance,0.1949
war,0.1932
european,0.1926
media portrayal,0.1926
state-control,0.1886
banks,0.1865
bankruptcy,0.1824
trends,0.1802
media,0.1794
success,0.1776
energy,0.1729
failure,0.1645
law,0.1592
mine closures,0.1536
media hype,0.1478
financial-assistance,0.1474
fair play,0.1390
global ranking,0.1360
illegal,0.1237
microsoft,0.1227
statistics,0.1187
financial transactions,0.1073
it,0.0922
restrictions,0.0837
fake,0.0599
covid-shields,0.0551
