tag_name,cosine_similarity
polish economy,0.5403
coal trade,0.4820
poland,0.4687
coal,0.4595
polish_mines,0.4308
economic-collapse,0.3810
pollution,0.3790
politics,0.3740
russia,0.3644
energy policy,0.3569
economics,0.3558
economy,0.3557
mining,0.3548
diplomacy,0.3538
mining_industry,0.3524
ideological conflict,0.3490
ukraine,0.3455
war,0.3297
fossil fuels,0.3272
environmental pollution,0.3258
fossil_fuels,0.3242
sustainability,0.3193
international relations,0.3142
china,0.3118
China,0.3118
economic development,0.3115
energy_policy,0.3100
economic_crisis,0.3100
air pollution,0.3037
environmental-impact,0.2952
international trade,0.2923
sanctions,0.2869
economic system,0.2824
business,0.2759
natural_resources,0.2737
crisis,0.2734
costs,0.2651
energy,0.2616
climate-change,0.2610
political tolerance,0.2591
illegal waste,0.2408
usa,0.2391
quality,0.2308
European Union,0.2297
policy,0.2288
radio,0.2256
imports,0.2213
president,0.2115
aggression,0.2074
development,0.2063
pandemic,0.2045
consumerism,0.2012
depression,0.1940
morality,0.1858
military,0.1802
air quality,0.1798
toxic substances,0.1612
starvation,0.1587
trade,0.1456
public-health,0.1348
波兰,0.1286
health issues,0.1275
statistics,0.1180
interview,0.1146
extraction,0.1145
emission_restrictions,0.1002
eu_commitments,0.0975
event,0.0934
consistency,0.0816
foundation,0.0813
newspapers,0.0775
