tag_name,cosine_similarity
dot,0.6944
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
dot,0.5751
patriotism,0.5535
patriotism,0.4801
dots,0.4543
dots,0.4543
dots,0.4543
patriotism,0.4450
end,0.4364
rescue,0.3790
continuation,0.3585
blood,0.3552
autism,0.3145
safety,0.3066
support,0.2992
ending,0.2955
ending,0.2955
ending,0.2955
ending,0.2955
ending,0.2955
ending,0.2955
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
end,0.2943
international-trade,0.2871
ukraine,0.2799
riskmanagement,0.2778
netherlands,0.2730
communism,0.2723
end,0.2611
consumption,0.2603
water,0.2574
terminal,0.2562
economics,0.2474
prediction,0.2461
terminology,0.2435
terminology,0.2435
economy,0.2405
safety,0.2353
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
period,0.2345
economy,0.2304
economics,0.2300
finality,0.2253
music,0.2243
repeat,0.2224
repeat,0.2224
riskmanagement,0.2131
society,0.2079
selfpreservation,0.2073
repetition,0.1953
politics,0.1935
idiocy,0.1841
cycle,0.1794
knowledge,0.1782
instinct,0.1533
humanity,0.1507
polish_farmer,0.1427
reduction,0.1265
feminism,0.1248
propaganda,0.1216
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
termination,0.1091
termination,0.1091
termination,0.1091
termination,0.1091
termination,0.1091
termination,0.1091
termination,0.1091
termination,0.1091
termination,0.1091
intellect,0.1073
circumstance,0.0916
circumflex,0.0645
transparency,0.0326
weakenedbody,0.0083
