tag_name,cosine_similarity
prediction,0.3206
constitution,0.1794
experts,0.2763
cryptocurrency,0.2041
refugees,0.2582
covid,0.2247
power,0.2069
war,0.3582
europeanunion,0.1917
housingmarket,0.1541
peacefulorgans,0.2627
health,0.1677
bitcoin,0.1365
finance,0.3013
pandemic,0.3307
government,0.3464
pressure,0.1556
regulations,0.2122
media,0.2763
recession,0.4036
forecasts,0.3436
politics,0.4829
authorities,0.3101
speculation,0.2236
economics,0.4123
corruption,0.3815
virus,0.1933
corporations,0.2483
truth,0.2236
law,0.1897
inflation,0.3217
economy,0.3668
china,0.1550
myth,0.1556
