tag_name,cosine_similarity
tech,0.2098
disney,0.2048
culture,0.2907
apple,0.1585
meta,0.1478
protest,0.2190
peterjackson,0.1006
estate,0.1882
movies,0.3751
tolkien,0.1404
amazon,0.1634
crisis,0.3333
finance,0.3362
market,0.3505
media,0.3453
loss,0.2958
critics,0.3339
entertainment,0.3382
corruption,0.3195
criticism,0.3216
losses,0.2917
assets,0.2820
investment,0.3368
netflix,0.1968
fans,0.2042
billionaires,0.3507
china,0.1651
economy,0.3659
decline,0.3335
calculation,0.1127
industry,0.3721
tesla,0.2476
value,0.2268
wealth,0.3414
psychology,0.1787
