tag_name,cosine_similarity
slaughter,0.0277
representation,0.1182
Film,0.3771
racism,0.2509
propaganda,0.3142
power,0.2539
movies,0.3687
Culture,0.2619
tvseries,0.1418
end,0.2405
amazon,0.0719
apocalypse,0.2803
world,0.2345
Entertainment,0.2973
failure,0.1998
rating,0.1976
Hollywood,0.2636
viewerprotest,0.1355
filmfunding,0.3910
communism,0.2360
victims,0.1949
entertainment,0.2973
ideology,0.2639
movie,0.3468
film,0.3771
criticism,0.3387
tyranny,0.1920
Cinema,0.4033
boxoffice,0.0370
industry,0.1871
diversity,0.1704
Ideology,0.2639
