tag_name,cosine_similarity
dogsworkersunion,0.6284
slavery,0.5318
unions,0.5046
wage,0.4937
wage,0.4538
wages,0.4341
violence,0.4169
protests,0.3901
minimum_wage,0.3698
bangladesh,0.3594
currency,0.3407
consumers,0.3385
earnings,0.3307
communism,0.3119
negotiation,0.3009
pension,0.2910
disadvantages,0.2836
wage,0.2820
child_labour,0.2442
elimination,0.2193
humility,0.2140
government,0.2123
negotiations,0.2095
economy,0.1898
eu,0.1812
politics,0.1809
media,0.1721
police,0.1700
mafia,0.1679
history,0.1673
demonstrations,0.1641
scandal,0.1615
media,0.1297
purchasing_power,0.1085
comparison,0.0759
dissent,0.0712
politics,0.0245
