tag_name,cosine_similarity
inflation,0.6165
inflation,0.6112
inflation,0.6060
inflation,0.6057
inflation,0.6041
inflation,0.4816
inflation,0.4793
inflation,0.4525
economics,0.3815
globalization,0.3643
magic,0.3550
currency,0.3372
pandemic,0.3369
poland,0.3220
economy,0.3145
economy,0.2854
government,0.2830
economy,0.2654
disease,0.2569
break,0.2414
economy,0.2314
option,0.2131
GDP,0.2031
economy,0.2022
government,0.1946
statistics,0.1454
lies,0.1350
value,0.0395
uncertainty,0.0293
comparison,-0.0090
