tag_name,cosine_similarity
ukraine,0.5016
war,0.4452
discrimination,0.4219
racism,0.4159
economy,0.3856
racism,0.3780
war,0.3125
crime,0.3100
violence,0.3024
culture,0.2894
conflict,0.2842
politics,0.2754
break,0.2747
beauty,0.2741
missiles,0.2706
immigrants,0.2627
economy,0.2462
finance,0.2448
economy,0.2387
economy,0.2374
robbery,0.2176
corporations,0.2109
military,0.1982
employment,0.1859
supply,0.1856
moment,0.1849
police,0.1774
military,0.1759
security,0.1601
thievery,0.1344
real_estate,0.1283
criticism,0.0966
layoffs,-0.0047
