tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
racism,0.4217,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
police brutality,0.3219,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
crime,0.2809,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
politics,0.2670,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
immigrants,0.2385,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
politicalviews,0.2369,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
economy,0.2057,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
policy,0.1957,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
security,0.1777,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
ethics,0.1601,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
military-strategy,0.1390,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
war,0.1281,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
stupidity,0.1237,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
corporations,0.1064,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
employment,0.1011,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
strategy,0.0936,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
americastatusupdate,0.0796,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
international-relations,0.0756,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
cities,0.0602,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
saddamputinwarresourcesmissilesironconflictbraveryhidden,0.0537,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
profiling,0.0462,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
financialmarket,0.0263,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
reflection,0.0261,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
layoffs,-0.0003,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
pregnancy,-0.0198,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
breath,-0.0343,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
admission,-0.0376,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
reserves,-0.0845,6.530580494036836e-15,0.03703703703703704,0.0,0.03148148148148148,-0.4651634097099304
