tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
intelligence,0.3834,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
computerization,0.3707,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
artificial,0.3164,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
intellectualcommitment,0.3097,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
ai,0.3066,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
chatbots,0.2986,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
education,0.2909,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
technology,0.2672,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
writing,0.2602,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
automation,0.2555,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
AI取代,0.2064,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
economics,0.1931,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
competition,0.1621,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
data,0.1611,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
ambition,0.1531,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
disinterest,0.1529,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
society,0.1466,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
engineering,0.1383,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
motivation,0.1292,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
life,0.1231,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
strike,0.1196,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
selling,0.0443,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
stockcharts,0.0384,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
mobile,0.0355,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
budget,0.0314,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
crushing,0.0072,6.603965324165096e-14,0.047290640394088666,0.003948667324777887,0.041379310344827586,-0.43384745717048645
