tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
photovoltaic,0.5660,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
renewableenergy,0.5110,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
solar-energy,0.4654,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
electricity,0.3960,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
environmentalimpact,0.3001,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
energy,0.2905,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
solar,0.2855,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
poland,0.2751,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
government,0.2038,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
economics,0.2004,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
europe,0.1883,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
cars,0.1841,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
farms,0.1793,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
economy,0.1712,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
beginning,0.1582,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
issue,0.1495,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
politics,0.1453,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
panels,0.1353,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
success,0.1350,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
treason,0.1156,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
carelessness,0.0885,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
citizenship,0.0344,4.7120282975891747e-14,0.04539007092198581,0.005689900426742532,0.03687943262411347,-0.3666898310184479
