tag_name,cosine_similarity
experts,0.9165
cryptocurrency,0.9156
refugees,0.9171
covid,0.9087
realestate,0.9138
power,0.8930
war,0.8947
europeanunion,0.9196
finance,0.9131
pandemic,0.9146
government,0.9008
geopolitics,0.9177
forecasts,0.9059
politics,0.8980
conflict,0.9138
speculation,0.9142
corruption,0.8986
inflation,0.9122
The provided input does not contain sufficient context or meaningful content to generate relevant tags. Please provide a more substantial text for analysis.,0.9134
economy,0.9189
