tag_name,cosine_similarity
china,0.5411
ending,0.4880
ending,0.4843
ending,0.4741
ending,0.4741
the\_end,0.4677
firstpart,0.4646
firstpart,0.4591
china,0.4587
finale,0.4560
firstpart,0.4387
series,0.4367
firstpart,0.4290
china,0.4240
china,0.4224
series,0.4058
series,0.4058
series,0.4058
series,0.4045
series,0.4045
series,0.3964
series,0.3964
series,0.3964
series,0.3954
series,0.3954
series,0.3954
series,0.3879
series,0.3879
series,0.3879
stockmarket,0.3874
series,0.3836
series,0.3836
series,0.3836
series,0.3805
series,0.3805
series,0.3805
series,0.3703
series,0.3703
series,0.3703
series,0.3666
series,0.3666
series,0.3666
evergrande,0.3634
china,0.3558
evergrande,0.3525
china,0.3310
communism,0.3212
realestate,0.3065
conclusion,0.2896
construction,0.2788
conclusion,0.2718
hongkong,0.2707
construction,0.2642
music,0.2405
debt,0.2278
repetition,0.2277
title,0.2237
title,0.2237
realestate,0.2233
economics,0.2227
realestate,0.2205
repetition,0.2178
literature,0.2175
literature,0.2175
literature,0.2175
title,0.2172
economics,0.2167
literature,0.2124
literature,0.2124
literature,0.2091
literature,0.2091
introduction,0.2063
literature,0.2040
literature,0.2040
literature,0.2040
start,0.1935
literature,0.1904
literature,0.1904
tv-show,0.1886
narrative,0.1874
narrative,0.1854
narrative,0.1840
narrative,0.1836
fiction,0.1657
government,0.1619
television,0.1579
television,0.1500
government,0.1483
overpopulation,0.1477
television,0.1456
television,0.1456
corruption,0.1411
television,0.1394
economy,0.1376
television,0.1347
television,0.1346
television,0.1346
drama,0.1339
power,0.1303
tv,0.1240
economy,0.1085
cliffhanger,0.1084
cliffhanger,0.1079
cliffhanger,0.1079
climax,0.0982
cliffhanger,0.0976
cliffhanger,0.0976
cliffhanger,0.0976
climax,0.0967
climax,0.0929
cliffhanger,0.0913
speculation,0.0909
politics,0.0854
control,0.0812
culture,0.0760
manipulation,0.0569
face,0.0207
