tag_name,cosine_similarity
influencers,0.4685
rolemodels,0.4095
conversation,0.3972
marketing,0.3970
women,0.3648
scandal,0.3615
celebrity,0.3464
hypergamy,0.3413
poland,0.3396
social_media,0.3385
celebrity,0.3377
entertainment,0.3217
fame,0.3153
money,0.3137
pause,0.2983
influence,0.2884
income,0.2752
innovation,0.2743
celebrity,0.2737
investments,0.2697
influencer,0.2679
economy,0.2677
hollywood,0.2498
interaction,0.2466
business,0.2447
scandal,0.2410
partner,0.2319
womenempowerment,0.2273
sex,0.2188
politics,0.2160
mythology,0.2126
sexwork,0.2111
economics,0.2106
marketing,0.2069
media,0.1992
finance,0.1969
greed,0.1937
celebrity,0.1920
wealth,0.1896
business,0.1882
scandals,0.1881
corruption,0.1873
deception,0.1828
power,0.1695
economics,0.1615
entertainment,0.1461
internet,0.1307
sexualization,0.1247
politics,0.1245
influencers,0.1085
entertainment,0.1067
gender,0.0912
power,0.0900
relationships_age_gap,0.0858
power,0.0656
beauty,0.0549
