tag_name,cosine_similarity
dot,0.6944
dot,0.5751
dot,0.5751
patriotism,0.4450
break,0.4119
maritime,0.3842
rescue,0.3790
chicken_export,0.3739
punctuation,0.3362
protectionism,0.3278
agriculture,0.3125
safety,0.3066
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
punctuation,0.2952
consumerism,0.2870
economy,0.2808
ukraine,0.2799
economy,0.2781
risk,0.2724
ellipsis,0.2694
ellipsis,0.2694
ellipsis,0.2694
ellipsis,0.2694
survival,0.2669
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
symbolism,0.2657
eu,0.2444
economy,0.2405
infinity,0.2363
infinity,0.2363
infinity,0.2363
economy,0.2304
economics,0.2300
agriculture,0.2288
music,0.2243
conclusion,0.2206
history,0.2024
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
repetition,0.1953
politics,0.1935
enigmatic,0.1883
repetition,0.1710
finance,0.1702
ethics,0.1683
literature,0.1680
politics,0.1672
enigma,0.1595
enigma,0.1595
enigma,0.1595
enigma,0.1595
contemplation,0.1475
contemplation,0.1475
themes (?),0.1265
strength,0.1197
ambiguity,0.1177
meditation,0.1157
significance,0.1157
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
closure,0.1156
seafaring,0.1111
reflection,0.1067
survival,0.1062
price_comparison,0.1027
minimalism,0.0996
minimalism,0.0996
minimalism,0.0996
minimalism,0.0996
minimalism,0.0996
minimalism,0.0996
skepticism,0.0970
ennui,0.0969
cessation,0.0870
theme (unknown),0.0823
meditation,0.0598
media,0.0501
transparency,0.0326
communication,0.0102
