tag_name,cosine_similarity
inflation,0.5904
poland,0.5010
lottery,0.4862
scams,0.4820
scammers,0.4718
shepherd,0.4465
money_recovery,0.4381
police,0.4346
police,0.4331
investment,0.4195
poland_regulations,0.4121
cybercrime,0.4109
mariuszstefaniak,0.4088
celebrities,0.4086
poland,0.4053
dog,0.3942
reporting,0.3900
corruption,0.3851
fraud,0.3803
poland,0.3787
pyramid\_scheme,0.3692
fraud,0.3680
fraud,0.3632
cybercrime,0.3590
corruption,0.3537
corruption,0.3516
corruption,0.3362
corruption,0.3320
corruption,0.3288
corruption,0.3251
police,0.3217
cybercrime,0.3214
fraud,0.3187
financial_pyramids,0.3150
loans,0.3148
corruption,0.3143
judiciary,0.3039
safety,0.3025
fraud,0.3020
scam,0.2989
corruption,0.2980
gambling,0.2971
dishonesty,0.2967
investment,0.2881
dogs,0.2871
investments,0.2870
justice,0.2851
poland,0.2819
crime,0.2811
pyramid\_scheme,0.2771
fraud,0.2763
interview,0.2711
sociotechnics,0.2656
finance,0.2633
poverty,0.2627
economy,0.2604
crime,0.2604
fraud,0.2572
cybercrime,0.2561
privacy,0.2549
society,0.2544
economics,0.2534
economics,0.2503
fraud,0.2477
corruption,0.2476
scam,0.2467
corruption,0.2460
ethics,0.2396
technology,0.2391
sexualharassment,0.2371
governance,0.2365
deception,0.2289
ethics,0.2288
greed,0.2269
justice,0.2266
corruption,0.2203
protection,0.2190
finance,0.2179
government,0.2163
fraud,0.2152
music,0.2136
management,0.2113
accountability,0.2102
eu,0.2102
gambling,0.1921
wisdom,0.1857
whistleblower,0.1813
ratings-agency,0.1811
violence,0.1804
poverty,0.1786
tolerance,0.1785
politics,0.1783
economics,0.1775
finance,0.1775
celebrity,0.1772
ethics,0.1723
reputation,0.1695
pressure,0.1660
internet,0.1610
finance,0.1607
powerlessness,0.1597
management,0.1576
protection,0.1498
politics,0.1444
corruption,0.1442
intrigue,0.1428
trade,0.1422
education,0.1421
accountability,0.1395
media,0.1357
morality,0.1342
vigilance,0.1288
regulation,0.1242
politics,0.1137
mental_health,0.0948
reputation,0.0925
economics,0.0860
budget,0.0676
manipulation,0.0400
property,0.0307
economics,0.0302
