tag_name,cosine_similarity
Ukraine,0.5066
Ukraine,0.5022
farmers,0.4475
Ukraine,0.4449
Ukraine,0.4417
protesters,0.3856
protest,0.3659
economics,0.3599
transportation,0.3569
union,0.3362
Ukraine,0.3342
taxes,0.3248
economy,0.3137
limits,0.2854
business,0.2772
protests,0.2717
competition,0.2669
prohibitions,0.2601
politics,0.2501
europe,0.2463
economy,0.2426
limits,0.2403
competition,0.2324
border,0.2268
politics,0.2239
politics,0.2113
business,0.2094
economy,0.2037
transport,0.2014
entrepreneurship,0.1936
government,0.1726
war,0.1684
economy,0.1645
politics,0.1557
crime,0.1402
business,0.1142
government,0.1131
taxes,0.0883
break,0.0804
politics,0.0741
advising,0.0591
aid,0.0565
