tag_name,cosine_similarity
stocks,0.4057
china,0.3993
china,0.3835
construction,0.3632
china,0.3325
apartments,0.3210
real estate,0.3101
economy,0.2948
investors,0.2894
financing,0.2857
scam,0.2810
stateownership,0.2797
debt,0.2642
debt,0.2600
rent,0.2519
economy,0.2462
real estate,0.2387
evergrande,0.2115
economy,0.2027
political,0.1849
housing,0.1826
economy,0.1788
debt,0.1773
government,0.1743
economy,0.1716
overproduction,0.1590
culture,0.1431
face,0.1345
social,0.1019
corruption,0.0944
government,0.0865
government,0.0588
control,0.0128
