tag_name,cosine_similarity
polish_culture,0.9057
trade war,0.9024
mass_culture,0.9016
film production,0.9007
crisis,0.9004
economy,0.9003
stock market,0.8993
billionaires,0.8984
creativity,0.8979
entertainment,0.8978
criticism,0.8972
psychology,0.8962
industry,0.8957
cinema,0.8953
finance,0.8937
marketing,0.8930
scandal,0.8928
investments,0.8927
real estate,0.8926
investment,0.8925
Hollywood,0.8892
business,0.8857
shares,0.8842
culture,0.8817
wealth,0.8817
sapkowski,0.8816
China,0.8802
Tesla,0.8800
gaming,0.8791
Apple,0.8788
media,0.8773
wiedźmin,0.8554
