tag_name,cosine_similarity
small business,0.9185
economic policy,0.9159
smallbusinesses,0.9145
energyprices,0.9131
public spending,0.9127
economy,0.9126
parrot_tv,0.9119
sovereignty,0.9110
financial assistance,0.9109
foreigncompanies,0.9105
entrepreneurship-index,0.9100
polish,0.9081
taxes,0.9078
European Union,0.9076
Poland,0.9063
sanctions,0.9048
global-business-complexity-index,0.9041
europe,0.9037
statistics,0.9035
competition,0.9021
innovation,0.9018
restrictions,0.9015
freeMarket,0.9015
decision,0.8995
głuchołazie,0.8990
decline,0.8983
entrepreneurship,0.8983
russia,0.8980
regulations,0.8971
government,0.8948
russian,0.8936
business,0.8926
politics,0.8911
energy,0.8910
radio,0.8907
location,0.8902
regulation,0.8890
import,0.8883
war,0.8882
coal,0.8865
banks,0.8864
financial,0.8864
market,0.8858
media,0.8854
image,0.8826
