tag_name,cosine_similarity
Polish economy,0.9244
corporate tax,0.9203
foreign companies,0.9173
free market,0.9172
state control,0.9169
economic development,0.9165
economic rules,0.9161
energy market,0.9150
small businesses,0.9146
political decisions,0.9145
energy prices,0.9143
financial sanctions,0.9128
economy,0.9126
gluchoolazie,0.9125
public assistance,0.9122
hypocrisy,0.9120
parrot_tv,0.9119
economic restrictions,0.9117
fuel prices,0.9116
coal prices,0.9100
cost increase,0.9096
Russian banks,0.9095
Covid-19,0.9090
economic indicators,0.9085
globalization,0.9085
media hype,0.9081
bankruptcy,0.9077
European Union,0.9076
entrepreneurship culture,0.9067
Poland,0.9063
maximum prices,0.9051
sanctions,0.9048
Switzerland,0.9043
statistics,0.9035
competition,0.9021
entrepreneurs,0.9001
decline,0.8983
entrepreneurship,0.8983
regulations,0.8971
equality,0.8951
policy,0.8932
business,0.8926
politics,0.8911
energy,0.8910
radio,0.8907
location,0.8902
regulation,0.8890
support,0.8884
import,0.8883
success,0.8883
war,0.8882
coal,0.8865
Russia,0.8863
market,0.8858
media,0.8854
