tag_name,cosine_similarity
China trade relations,0.9072
polish-culture,0.9063
global economy,0.9059
economic crisis,0.9059
Polish-stories,0.9046
financial loss,0.9044
gaming-studio,0.9036
mass-culture,0.9007
supply chain,0.9007
Rings of Power,0.9006
crisis,0.9004
mainstream media,0.8990
technology stocks,0.8985
billionaires,0.8984
asset valuation,0.8980
creativity,0.8979
entertainment,0.8978
criticism,0.8972
share prices,0.8970
psychology,0.8962
industry,0.8957
economics,0.8957
cinema,0.8953
studios,0.8943
finance,0.8937
scandal,0.8928
real estate,0.8926
investment,0.8925
pandemic,0.8913
movies,0.8896
market demand,0.8893
Hollywood,0.8892
wealth,0.8817
success,0.8810
Sapkowski,0.8809
manufacturing,0.8800
Tesla,0.8800
Tolkien,0.8794
gaming,0.8791
Apple,0.8788
Amazon,0.8762
Wiedźmin,0.8635
