tag_name,cosine_similarity
international relations,0.9273
real estate market,0.9259
public-opinion,0.9239
european union,0.9236
european-union,0.9236
global-events,0.9228
financial experts,0.9220
economy,0.9194
refugees,0.9175
covid-19,0.9169
cryptocurrency,0.9163
pandemic,0.9151
speculation,0.9147
conflict,0.9144
covid-pandemic,0.9139
economics,0.9138
finance,0.9136
inflation,0.9128
Mariusz Stefaniak,0.9126
economist,0.9122
Poland,0.9115
restrictions,0.9110
europe,0.9110
authority,0.9102
vaccines,0.9074
constitution,0.9063
forecasting,0.9061
china,0.9030
education,0.8999
law,0.8998
corruption,0.8993
science,0.8989
politics,0.8986
money,0.8982
location,0.8982
freedom,0.8981
music,0.8964
war,0.8953
area,0.8942
power,0.8938
url,0.8894
