tag_name,cosine_similarity
complex-business-rules,0.9173
foreign companies,0.9173
foreign investment,0.9172
free market,0.9172
economic development,0.9165
EU policy,0.9151
business failure,0.9150
small businesses,0.9146
energy prices,0.9143
economy,0.9126
public assistance,0.9122
government intervention,0.9121
sovereignty,0.9110
entrepreneurship-index,0.9100
coal prices,0.9100
economic indicators,0.9085
taxes,0.9078
bankruptcy,0.9077
economics,0.9069
Poland,0.9063
costs,0.9063
coal mines,0.9062
inflation,0.9061
finance,0.9055
maximum prices,0.9051
sanctions,0.9048
statistics,0.9035
competition,0.9021
restrictions,0.9015
decision,0.8995
excise,0.8992
entrepreneurship,0.8983
russia,0.8980
regulations,0.8971
government,0.8948
station,0.8939
business,0.8926
politics,0.8911
energy,0.8910
radio,0.8907
location,0.8902
regulation,0.8890
Europe,0.8885
import,0.8883
fuel,0.8873
coal,0.8865
financial,0.8864
market,0.8858
media,0.8854
