tag_name,cosine_similarity
Poland,0.4604
poland,0.4604
economics,0.4538
economy,0.4256
entrepreneurship,0.4144
Entrepreneurship,0.4144
politics,0.3664
business,0.3603
russia,0.3558
free_market,0.3515
sanctions,0.3428
smallbusiness,0.3306
government,0.3059
Regulation,0.2955
regulation,0.2955
europe,0.2942
switzerland,0.2656
coal,0.2595
BusinessFailure,0.2476
regulations,0.2473
EnergyMarket,0.2462
taxes,0.2455
crisis,0.2288
prices,0.2260
competition,0.2219
fuel,0.2174
war,0.1932
banks,0.1865
media,0.1794
energy,0.1729
startup,0.1291
inequality,0.0906
