tag_name,cosine_similarity
cinema,0.4088
film,0.3837
Film,0.3837
movies,0.3748
critics,0.3628
filmindustry,0.3621
revolution,0.3125
Propaganda,0.3093
entertainment,0.3000
Entertainment,0.3000
ratings,0.2889
viewers,0.2880
success,0.2765
apocalypse,0.2763
ideology,0.2563
Power,0.2512
racism,0.2511
actors,0.2463
Media,0.2422
media,0.2422
Money,0.2312
end,0.2302
failure,0.2016
funding,0.1984
quality,0.1980
victims,0.1908
Industry,0.1869
tyranny,0.1866
diversity,0.1673
failures,0.1642
woke,0.1516
representation,0.1171
payments,0.1010
boxoffice,0.0385
slaughter,0.0222
