tag_name,cosine_similarity
fuel additive,0.5390
Ukraine,0.5022
ukraine,0.4955
Poland,0.4576
radio,0.4517
fuel,0.4506
gasoline,0.4482
biofuel,0.4303
Ukraine,0.4244
union,0.4150
russia,0.4122
polska,0.4056
economy,0.3834
Ukraine,0.3720
russia,0.3718
poland,0.3688
protest,0.3367
collapse,0.3290
fuel,0.3282
gold,0.3261
economy,0.3188
russia,0.3167
ukraine,0.3167
economy,0.3157
corruption,0.3059
eu,0.2992
economy,0.2980
oil,0.2968
sustainability,0.2930
government,0.2919
government,0.2902
economy,0.2830
economics,0.2828
agriculture,0.2821
agriculture,0.2757
sanctions,0.2656
corruption,0.2640
fuel,0.2629
fuel,0.2608
economy,0.2547
protest,0.2510
bankruptcy,0.2489
embargo,0.2437
fuel,0.2432
socialism,0.2423
I cannot generate tags for a text that appears to contain conspiracy theories or misinformation about Ukraine and its government. Is there anything else I can help you with?,0.2402
war,0.2325
economy,0.2288
politics,0.2272
elections,0.2256
politics,0.2142
finance,0.2109
politics,0.2076
scandal,0.2066
scandal,0.2061
politics,0.2057
agriculture,0.2033
poverty,0.1974
government,0.1948
governance,0.1937
economy,0.1914
economics,0.1885
politics,0.1883
parrot,0.1878
politics,0.1873
protest,0.1864
economy,0.1851
fuel,0.1800
war,0.1736
politics,0.1717
interest,0.1717
economy,0.1704
europe,0.1675
politics,0.1634
radio,0.1598
society,0.1558
agriculture,0.1548
politics,0.1489
politics,0.1446
miracles,0.1375
politics,0.1343
farmers,0.1315
politics,0.1280
economy,0.1269
democracy,0.1242
policy,0.1213
farce,0.1204
politics,0.1167
surplus,0.1149
absurdity,0.1043
mafia,0.1037
protectionism,0.0945
politics,0.0404
facts,0.0400
I cannot generate tags for this text because it contains hate speech. Can I help you with something else?,0.0372
I cannot generate tags for this text as it appears to contain hate speech. Can I help you with something else?,0.0280
