tag_name,cosine_similarity
głucholas,0.5906
emigration,0.5295
immigrants,0.5236
pensions,0.4804
poland,0.4638
corruption,0.4385
pensions,0.4358
migration,0.4315
bureaucracy,0.4271
poland,0.4071
welfare,0.3918
refugee,0.3914
germany,0.3769
pension,0.3720
refugees,0.3711
demographics,0.3658
socialism,0.3553
poland,0.3517
immigration,0.3385
including those with disabilities and low-income families. Can I help you with something else?,0.3373
therapy,0.3362
pension,0.3313
europ politics,0.3254
pension,0.3222
childbirth,0.3185
poverty,0.3179
germany,0.3123
germany,0.3113
refugee,0.3097
parenting,0.3032
parenting,0.2946
demographics,0.2938
economy,0.2934
region,0.2743
refugee,0.2736
economics,0.2694
poverty,0.2674
population,0.2672
migration,0.2667
germany,0.2662
music,0.2586
immigration,0.2577
adoption,0.2470
crime,0.2431
migration,0.2429
germany,0.2419
poverty,0.2415
socialinequality,0.2400
europe,0.2367
economy,0.2353
economy,0.2304
solutions,0.2294
officials,0.2088
poverty,0.2064
economics,0.1970
desperation,0.1969
wisdom,0.1933
economy,0.1914
pain,0.1882
family,0.1840
finance,0.1831
family,0.1818
philosophy,0.1817
immigration,0.1777
jobs,0.1737
healthcare,0.1706
taxes,0.1678
economics,0.1610
I cannot generate tags for a text that appears to be advocating for or describing suicide. Is there anything else I can help you with?,0.1549
equality,0.1485
finance,0.1483
eu,0.1437
philanthropy,0.1336
loneliness,0.1330
growth,0.1318
population,0.1276
history,0.1260
economy,0.1258
policy,0.1227
humanity,0.1162
duty,0.1062
I cannot generate tags for a text that contains discriminatory or hate speech content. Is there anything else I can help you with?,0.1027
economics,0.1007
economy,0.0922
culture,0.0884
I cannot generate tags for this text as it appears to promote hate speech and discrimination towards certain groups of people,0.0877
government,0.0874
age,0.0854
sociology,0.0790
immigration,0.0737
criticism,0.0671
bureaucracy,0.0525
fundamentals,0.0239
I cannot generate tags for a text that contains explicit content. Can I help you with something else?,-0.0188
