tag_name,cosine_similarity
ukraine,0.4776
poland,0.4517
ukraine,0.4433
poland,0.3776
elections,0.3727
protest,0.3659
poland,0.3632
economics,0.3599
Ukraine,0.3342
poland,0.3314
taxes,0.3248
protest,0.3073
capitalism,0.3052
protest,0.2821
economy,0.2758
farmer,0.2631
politics,0.2501
europe,0.2463
economy,0.2426
economy,0.2330
management,0.2287
border,0.2268
europe,0.2147
corruption,0.2113
economy,0.2037
transport,0.2014
bankruptcy,0.1976
entrepreneurship,0.1936
europe,0.1849
transportation,0.1823
crime,0.1765
war,0.1684
mafia,0.1601
socialism,0.1439
business,0.1142
sovereignty,0.0939
taxes,0.0883
skepticism,0.0875
society,0.0803
politics,0.0774
politics,0.0741
director,0.0348
