tag_name,cosine_similarity
coal,0.5131
poland,0.4942
Poland,0.4908
pollution,0.4539
coal,0.4515
coal,0.4294
mining,0.4220
poland,0.4109
radio,0.3937
russia,0.3912
russia,0.3832
russia,0.3812
ukraine,0.3800
suicide,0.3771
coal,0.3684
coal,0.3627
war,0.3607
china,0.3533
climate,0.3420
coal,0.3393
economy,0.3388
stress,0.3369
russia,0.3359
russia,0.3304
air quality,0.3282
mental health,0.3260
economy,0.3255
china,0.3231
ukraine,0.3188
poland,0.3161
russia,0.3091
gold,0.3070
economy,0.2980
sustainability,0.2854
coal,0.2838
famine,0.2815
economy,0.2723
war,0.2698
wisdom,0.2691
poland,0.2688
pollution,0.2660
war,0.2597
fossil fuels,0.2567
music,0.2481
coal,0.2455
economy,0.2394
energy,0.2388
europe,0.2353
economics,0.2314
violence,0.2300
war,0.2286
suicide,0.2285
coal,0.2254
ethics,0.2201
economics,0.2162
trashcan,0.2099
economy,0.2061
catastrophe,0.1959
politics,0.1954
coal,0.1877
economics,0.1759
fossil_fuel,0.1688
sanctions,0.1605
europe,0.1602
economy,0.1591
investment,0.1574
economics,0.1570
crisis,0.1561
politics,0.1523
crisis,0.1486
treaty,0.1452
tolerance,0.1446
military,0.1439
coal,0.1371
energy,0.1325
transformation,0.1285
fossil,0.1245
engineering,0.1118
poverty,0.1055
environment,0.1054
energy,0.1049
mortality,0.0808
tension,0.0727
I cannot generate tags for a text that contains hate speech or discriminatory content. Can I help you with something else?,0.0720
energy,0.0629
wars,0.0549
fundraising,0.0449
governance,0.0234
