tag_name,cosine_similarity
scams,0.4820
such as organized crime and scams. Is there anything else I can help you with?,0.4752
scammers,0.4718
corruption,0.4636
such as hiring gangsters to commit robbery. Is there anything else I can help you with?,0.4529
shepherd,0.4465
pyramid schemes,0.4425
police,0.4346
police,0.4331
investing,0.4320
radio,0.4031
dog,0.3942
reporting,0.3900
corruption,0.3887
corruption,0.3851
fraud,0.3837
fraud,0.3803
fraud,0.3696
scams,0.3636
fraud,0.3632
corruption,0.3516
crime,0.3514
crime,0.3484
scam,0.3445
scams,0.3404
corruption,0.3362
scandal,0.3347
corruption,0.3320
corruption,0.3288
corruption,0.3251
bribery,0.3237
scams,0.3231
police,0.3217
scams,0.3217
scams,0.3176
corruption,0.3143
scandal,0.3136
socialism,0.3132
scams,0.3113
crime,0.3097
judiciary,0.3039
financial,0.3012
dishonesty,0.2967
investing,0.2964
investigations,0.2812
interviews,0.2772
fraud,0.2763
entertainment,0.2751
reporting,0.2689
sociotechnics,0.2656
advice,0.2654
fraud,0.2647
poverty,0.2627
cybersecurity,0.2602
surveillance,0.2597
government,0.2590
fraud,0.2572
money,0.2542
economics,0.2503
fraud,0.2482
fraud,0.2477
corruption,0.2460
economy,0.2397
technology,0.2391
politics,0.2383
economy,0.2378
deception,0.2289
investing,0.2280
authority,0.2278
scandal,0.2250
corruption,0.2203
I cannot provide tags for a text that contains derogatory language or misinformation about education and financial literacy. Can I help you with something else?,0.2196
fraud,0.2152
music,0.2136
lobbying,0.2098
scandal,0.1965
hypocrisy,0.1964
#sexism #harm,0.1926
self-harm,0.1922
abuse,0.1901
wisdom,0.1857
economics,0.1853
money,0.1828
banking,0.1812
beware,0.1783
economics,0.1775
government,0.1737
or suicide. Is there anything else I can help you with?,0.1664
finance,0.1647
bribery,0.1603
tourist,0.1530
finance,0.1492
I cannot generate tags for this text because it appears to describe violence,0.1469
politics,0.1444
corruption,0.1442
I cannot generate tags for a text that contains language that promotes or glorifies illegal activities,0.1406
failure,0.1313
inability,0.1252
irritation,0.1169
politics,0.1137
responsibility,0.1083
advice,0.1055
economics,0.1039
psychology,0.0911
finance,0.0723
I cannot generate tags for a text that appears to be promoting or glorifying illegal activities,0.0696
politics,0.0532
regulations,0.0445
society,0.0399
inequality,0.0324
economics,0.0302
psychology,-0.0074
