tag_name,cosine_similarity
population_movement,0.4977
irresponsibility,0.4952
economy-explanation,0.4876
No relevant tags available.,0.4875
decision-making,0.4805
rent_prices,0.4702
economic-knowledge,0.4642
housing-market,0.4639
financial_crisis,0.4632
political influence,0.4616
housing_prices,0.4590
economic_data,0.4563
development_companies,0.4542
slowdown,0.4523
market analysis,0.4389
market_domination,0.4331
housing_market,0.4303
housing market,0.4213
market trends,0.4189
interest rate,0.4124
波兰,0.4066
taxation,0.3976
flat rates,0.3948
multinational corporations,0.3896
real-estate,0.3759
real_estate,0.3682
financial expert,0.3666
finance,0.3624
president fed,0.3566
politics,0.3469
economy,0.3457
internet,0.3426
property investment,0.3389
future,0.3354
website,0.3352
economics,0.3333
inflation,0.3298
real estate,0.3295
business,0.3281
economic,0.3272
debt,0.3242
fact,0.3236
wealth,0.3181
immigration,0.3175
situation,0.3169
apartments,0.3163
benefits,0.3123
industry,0.3120
loans,0.3074
taxes,0.3072
china,0.3058
capital,0.3019
credit,0.3011
facebook,0.3002
money,0.2987
happiness,0.2978
sadness,0.2963
bribery,0.2959
politicians,0.2955
guardians,0.2915
people,0.2914
lawyer,0.2904
community,0.2901
economist,0.2899
faith,0.2898
prices,0.2887
government,0.2840
fees,0.2810
wisdom,0.2788
knowledge,0.2775
financial,0.2772
crash,0.2764
distribution,0.2759
banks,0.2749
developers,0.2743
parents,0.2742
family,0.2729
housing,0.2706
solution,0.2669
apartment,0.2647
rent,0.2616
investment,0.2595
competition,0.2588
buying,0.2586
maintenance,0.2572
regulation,0.2549
borrowing,0.2514
refugees,0.2510
prediction,0.2500
loan,0.2475
shortage,0.2460
society,0.2436
market,0.2399
inequality,0.2350
lobbying,0.2212
budget,0.1887
construction,0.1331
