tag_name,cosine_similarity
polish-companies,0.5670
small-companies,0.5156
mature-companies,0.5152
pln_76_billion,0.5087
energy-market,0.4982
coal-prices,0.4949
young-companies,0.4932
market-rules,0.4879
political economy,0.4854
polishcompanies,0.4837
free-market,0.4810
decision-making,0.4692
maximum-prices,0.4574
polish_economy,0.4512
political-decisions,0.4507
excise-taxes,0.4421
polish entrepreneurs,0.4412
foreign_companies,0.4409
foreigncompanies,0.4392
polish_companies,0.4378
energy-prices,0.4297
small-businesses,0.4287
smartness,0.4267
state-regulations,0.4246
economic-realities,0.4243
fuel-prices,0.4229
economic_impact,0.4213
business environment,0.4209
financier,0.4168
corporate_finance,0.4158
public opinion,0.4146
government-revenue,0.4124
polish_coal,0.4043
laziness,0.4037
small_companies,0.4011
covid_shields,0.4004
work ethic,0.3985
sovereignty控制,0.3964
financial-index,0.3946
chinese_banks,0.3919
media_fake,0.3867
taxation,0.3859
european_union,0.3854
tax relief,0.3841
public_assistance,0.3779
osho,0.3638
destruction,0.3501
finance,0.3494
taxes paying,0.3425
poverty,0.3407
politics,0.3375
economy,0.3348
public assistance,0.3342
entrepreneurs,0.3332
economics,0.3226
entrepreneurship,0.3167
hype,0.3122
polish,0.3105
violence,0.3098
Belarus,0.3090
inflation,0.3082
economic,0.3063
business,0.3061
globalization,0.3049
industry,0.2967
enterprise,0.2913
policy,0.2896
Poland,0.2847
poland,0.2847
tax,0.2846
complexity,0.2825
taxes,0.2823
regulations,0.2814
legal,0.2814
police,0.2791
economist,0.2744
russia,0.2740
markets,0.2702
money,0.2696
equality,0.2682
advantage,0.2681
technology,0.2680
surveys,0.2654
imports,0.2654
government,0.2649
economies,0.2643
bankruptcy,0.2637
danina,0.2611
polls,0.2588
mining,0.2574
putin,0.2572
interpretation,0.2570
radio,0.2569
opposition,0.2560
costs,0.2554
prices,0.2546
statistics,0.2537
conversation,0.2519
media,0.2518
growth,0.2513
esa,0.2512
studies,0.2507
energy,0.2505
success,0.2502
financial,0.2501
banks,0.2498
supervision,0.2469
global,0.2469
fuel,0.2465
war,0.2451
mines,0.2446
financing,0.2402
import,0.2396
coal,0.2368
competition,0.2364
ranking,0.2333
purchases,0.2311
regulation,0.2307
discussion,0.2298
investment,0.2296
location,0.2275
opinion,0.2258
development,0.2257
trends,0.2248
price,0.2218
crisis,0.2214
comparison,0.2199
sanctions,0.2180
society,0.2178
data,0.2165
shortage,0.2141
Europe,0.2136
europe,0.2136
broadcast,0.2123
microsoft,0.2109
market,0.2099
wage,0.2008
state,0.1989
restriction,0.1968
european,0.1883
turnover,0.1752
company,0.1724
Switzerland,0.1721
switzerland,0.1721
budget,0.1644
poll,0.1628
station,0.1612
rankings,0.1582
