tag_name,cosine_similarity
disfigurement,0.5417
end_of_world,0.5110
book-to-movie,0.5021
tyranny,0.4967
open-mindedness,0.4944
superproductions,0.4837
filmfunding,0.4684
jeff-bezos,0.4666
dystopia,0.4476
fanrebellion,0.4305
viewerrebellion,0.4287
climate change,0.4205
victimization,0.4168
boxoffice,0.4154
doomsday,0.4042
meme,0.3870
sexual orientation,0.3846
失望,0.3764
living standards,0.3759
ringsofpower,0.3684
societal impact,0.3661
destruction,0.3574
peter_jackson,0.3537
stefaniak,0.3531
box-office,0.3461
film_production,0.3395
modesty,0.3395
premature_end,0.3255
extended-edition,0.3238
paradoxes,0.3196
finance,0.3007
politics,0.2994
racism,0.2890
economics,0.2873
world,0.2852
decisions,0.2838
economy,0.2834
woke,0.2816
discrimination,0.2814
mariusz,0.2806
impressive expectations,0.2777
industry,0.2768
ideology,0.2724
propaganda,0.2707
deception,0.2678
socialism,0.2672
survival,0.2658
hit,0.2620
movies,0.2611
sunday,0.2608
tv_series,0.2590
blockbuster,0.2590
management,0.2586
movie,0.2560
diversity,0.2552
catastrophe,0.2547
theft,0.2533
end,0.2527
dollars,0.2520
prophecy,0.2519
equality,0.2516
culture,0.2512
economist,0.2502
money,0.2497
star,0.2497
saturday,0.2485
history,0.2459
apocalypse,0.2436
actors,0.2424
companies,0.2377
criticism,0.2376
success,0.2376
conversation,0.2337
viewers,0.2337
adaptation,0.2329
gender,0.2325
industries,0.2308
billion,0.2299
amazon,0.2298
representation,0.2290
earnings,0.2274
media,0.2253
radio,0.2251
flop,0.2247
power,0.2236
trilogy,0.2201
minority,0.2198
communism,0.2182
workers,0.2160
doom,0.2151
financial,0.2138
oscar,0.2106
audience,0.2072
oppression,0.2056
saga,0.2054
rating,0.2046
analysis,0.2023
society,0.1997
reviews,0.1982
viewer,0.1981
payment,0.1969
profits,0.1963
guest,0.1951
production,0.1915
studio,0.1913
apocalyptic,0.1900
comparison,0.1888
parrot,0.1881
views,0.1858
franchise,0.1836
critics,0.1769
critic,0.1708
quality,0.1570
tv,0.1567
entertainment,0.1421
film,0.1414
results,0.1239
series,0.0756
cinema,0.0594
