tag_name,cosine_similarity
There isn't enough content to generate relevant tags.,0.6663
economy-politics relation,0.5201
market_economy,0.5158
economic crisis,0.5013
economic_crisis,0.4912
decision-making,0.4805
interest rates,0.4724
housing-market,0.4639
housing_prices,0.4590
property prices,0.4520
economic knowledge,0.4401
national bank of poland,0.4389
bank_loans,0.4368
housing_market,0.4303
financial literacy,0.4214
housing market,0.4213
rental market,0.4181
real-estate,0.3759
property values,0.3712
real_estate,0.3682
tax-relief,0.3670
finance,0.3624
property_development,0.3622
politics,0.3469
economy,0.3457
future,0.3354
economics,0.3333
inflation,0.3298
real estate,0.3295
business,0.3281
corporations,0.3272
economic,0.3272
ukraine,0.3256
debt,0.3242
corruption,0.3204
banking,0.3181
wealth,0.3181
polish,0.3178
situation,0.3169
apartments,0.3163
multinationals,0.3137
industry,0.3120
loans,0.3074
taxes,0.3072
China,0.3058
policy,0.3057
capital,0.3019
credit,0.3011
facebook,0.3002
link,0.2988
money,0.2987
area,0.2983
cards,0.2978
bribery,0.2959
politicians,0.2955
border,0.2944
guidance,0.2927
people,0.2914
community,0.2901
economist,0.2899
faith,0.2898
prices,0.2887
property,0.2847
government,0.2840
wisdom,0.2788
distribution,0.2759
developers,0.2743
parents,0.2742
power,0.2741
family,0.2729
housing,0.2706
financing,0.2688
solution,0.2669
apartment,0.2647
rent,0.2616
discussion,0.2595
investment,0.2595
domination,0.2594
competition,0.2588
buying,0.2586
system,0.2585
maintenance,0.2572
regulation,0.2549
investments,0.2519
borrowing,0.2514
understanding,0.2511
refugees,0.2510
prediction,0.2500
shortage,0.2460
data,0.2455
decline,0.2445
society,0.2436
market,0.2399
inequality,0.2350
lobbying,0.2212
construction,0.1331
