tag_name,cosine_similarity
No relevant content found for tagging.,0.5527
market-domination,0.5257
tax evasion,0.5213
economic crisis,0.5013
astronariumtvp,0.4818
decision-making,0.4805
deceleration,0.4793
economic-knowledge,0.4642
housing-market,0.4639
economy vs. politics,0.4637
financial_crisis,0.4632
housing_prices,0.4590
economy-explained,0.4574
monetary-policy,0.4547
housing loans,0.4488
financial-expert,0.4452
economic literacy,0.4442
market analysis,0.4389
housing_market,0.4303
housing market,0.4213
波兰,0.4066
flat rental,0.3857
property-development,0.3827
real-estate,0.3759
real_estate,0.3682
finance,0.3624
politics,0.3469
economy,0.3457
loan costs,0.3433
future,0.3354
website,0.3352
economics,0.3333
inflation,0.3298
real estate,0.3295
business,0.3281
corporations,0.3272
ukraine,0.3256
debt,0.3242
corruption,0.3204
banking,0.3181
wealth,0.3181
situation,0.3169
apartments,0.3163
optimism,0.3131
industry,0.3120
projection,0.3114
loans,0.3074
taxes,0.3072
china,0.3058
policy,0.3057
consequences,0.3047
regulations,0.3025
capital,0.3019
credit,0.3011
facebook,0.3002
happiness,0.2978
sadness,0.2963
bribery,0.2959
politicians,0.2955
people,0.2914
lawyer,0.2904
economist,0.2899
prices,0.2887
Poland,0.2863
father,0.2842
government,0.2840
conversation,0.2829
fees,0.2810
wisdom,0.2788
knowledge,0.2775
financial,0.2772
distribution,0.2759
skepticism,0.2748
affordability,0.2740
horse,0.2735
housing,0.2706
guardian,0.2705
funding,0.2700
apartment,0.2647
announcement,0.2601
investment,0.2595
competition,0.2588
price,0.2575
maintenance,0.2572
opinion,0.2556
rental,0.2527
development,0.2517
borrowing,0.2514
refugees,0.2510
prediction,0.2500
shortage,0.2460
parent,0.2458
data,0.2455
decline,0.2445
market,0.2399
inequality,0.2350
closing,0.2344
music,0.2282
limitation,0.2259
lobbying,0.2212
specialist,0.2182
bullet,0.2171
budget,0.1887
municipalities,0.1778
construction,0.1331
