tag_name,cosine_similarity
prediction,0.2190
housing-market,0.4467
lobbying,0.1889
economic trends,0.4548
estates,0.2613
society,0.2163
trust,0.2352
housing,0.2430
unhealthy,0.5577
investments,0.2219
finance,0.3414
facebook,0.2792
slowdown,0.4332
economic_development,0.4481
corruption,0.2972
shortage,0.2136
investment,0.2307
future,0.3101
market crash,0.4338
real_estate,0.3482
property,0.2575
wealth,0.2930
money,0.2722
property investment,0.3159
borrowing,0.2204
development,0.2237
Poland,0.2658
crisis,0.2251
inequality,0.2093
government,0.2613
government policy,0.3924
tax-relief,0.3495
prices,0.2585
politics,0.3258
financial market,0.4154
economics,0.3116
competition,0.2306
knowledge,0.2487
housing_market,0.4105
disease,0.2082
economy,0.3240
industry,0.2885
rent,0.2306
website,0.3104
exaggeration,0.4543
loans,0.2809
wisdom,0.2501
refugees,0.2257
big entities,0.4577
data-analysis,0.4049
population-migration,0.4390
housing market,0.4017
guardians,0.2639
specialist,0.1873
decision-making,0.4627
bribery,0.2694
housing prices,0.4436
distribution,0.2496
real estate market,0.3997
expert,0.2049
real-estate,0.3596
real estate,0.3102
politicians,0.2685
cost,0.2304
subsidies,0.2301
opinion,0.2243
billionaires,0.3541
parents,0.2453
conflicts,0.2850
credit,0.2744
lawyer,0.2652
bank_financing,0.4091
regulation,0.2265
economic,0.3003
taxation,0.3798
maintenance,0.2322
statistics,0.2534
facts,0.3096
taxes,0.2826
business,0.3022
family,0.2446
immigration,0.3038
construction,0.1061
regulations,0.2774
apartments,0.2910
market,0.2089
happiness,0.2719
polish market,0.4265
anticipation,0.2640
consumer,0.2586
ukraine,0.3036
influence,0.2418
conversation,0.2536
inflation,0.3086
capital,0.2773
corporation,0.2781
