tag_name,cosine_similarity
ideologies,0.5029
earnings,0.2291
culture,0.2529
Discrimination,0.2828
socialism,0.2689
box-office,0.3466
prophecy,0.2535
society,0.2019
power,0.2257
race,0.1472
viewer-rating,0.3246
trend,0.1927
finance,0.3022
data,0.1830
george-lucas,0.3202
rating,0.2064
workers,0.2179
stefaniak,0.3544
fan-rebellion,0.4133
corruption,0.2714
movie,0.2571
dystopia,0.4474
trilogy,0.2217
film,0.1422
societal issues,0.2991
disappointment,0.2739
comparison,0.1904
end-of-the-world,0.5959
Cinema,0.0604
investment,0.1867
production,0.1929
Controversy,0.2455
box_office,0.3458
cinema,0.0604
blockbuster,0.2604
Representation,0.2309
movies,0.2624
tvseries,0.2767
equality,0.2532
apocalypse,0.2453
filmproduction,0.4590
doom,0.2169
audience,0.2095
media,0.2267
politics,0.3008
critic-rating,0.3112
economist,0.2507
communism,0.2194
television series,0.1815
analysis,0.2039
boasting,0.4129
economy,0.2850
viewership,0.3402
industry,0.2786
hollywood,0.2226
Inclusion,0.1832
signal,0.2411
star-wars,0.4182
jeff bezos,0.4935
parrot,0.1902
oscar,0.2125
amazon,0.2312
expectations,0.1585
climate change,0.4209
violence,0.3117
film_series,0.3097
shop,0.2156
mariusz,0.2818
failure,0.2056
saga,0.2069
meme,0.3883
woke,0.2832
revenue,0.2172
survival,0.2673
acting,0.2617
tv,0.1576
ideology,0.2740
economic results,0.3502
music,0.1945
criticism,0.2393
oppression,0.2079
ring of power,0.5416
foundation,0.2221
gender,0.2343
economic,0.2616
propaganda,0.2723
end_of_world,0.5098
leadership,0.2548
management,0.2597
doomsday,0.4041
business,0.2760
financial_expert,0.3317
film-franchise,0.2626
quality,0.1582
theft,0.2546
eschatology,0.3642
peter-jackson,0.3280
Audience,0.2095
profit,0.2266
success,0.2396
destruction,0.3587
apocalyptic,0.1922
entertainment,0.1433
influence,0.2145
billion dollars,0.3108
flop,0.2265
overwritten,0.3201
tyranny,0.4978
conversation,0.2357
values,0.2658
victimization,0.4179
financial results,0.2707
sexual orientation,0.3853
