tag_name,cosine_similarity
property value,0.3005
experts,0.2538
box-office,0.3436
books,0.2767
investor,0.2362
finance,0.3358
mass culture,0.2968
humor,0.2191
meeting,0.2284
chips,0.2281
sales,0.2349
Manhattan,0.2759
financier,0.4064
laugh,0.2571
comparison,0.2063
drunk,0.2751
growth,0.2471
investment,0.2232
production,0.1916
product,0.2561
wealth,0.2907
psychology,0.3126
cinema,0.0636
brand,0.2311
meta,0.2069
stock-market,0.5153
investors,0.2406
industry decline,0.4077
movies,0.2834
industries,0.2555
edzmin,0.4221
crisis,0.2242
world situation,0.4610
controversy,0.2697
government,0.2496
media,0.2422
gigantic company,0.3933
industrial,0.2567
politics,0.3190
economist,0.2741
film-industry,0.3635
control,0.2350
investor sentiment,0.4317
fortune,0.2180
gaming,0.2247
głuchołazy,0.4712
stock market,0.4524
netflix,0.2656
car,0.2374
china,0.2859
economy,0.3067
industry,0.2895
battery,0.2233
bargain,0.1978
mainstream,0.1940
amazon,0.2480
absurdity,0.3158
demand,0.2272
radio,0.2512
globalonair,0.4180
market analysis,0.4225
share-prices,0.4601
factory,0.2380
film-production,0.3762
failure,0.2202
expectation,0.1900
revenue,0.2365
trade-war,0.3437
real estate,0.3040
history,0.2603
tv,0.1717
criticism,0.2574
stations,0.1898
scandal,0.2675
billionaires,0.3705
listener engagement,0.3651
tesla,0.2581
improvement,0.2490
disney,0.2343
apple,0.2606
reasons,0.2480
clients,0.2394
economic,0.2904
situation,0.2845
price,0.2177
business,0.3011
financial-loss,0.4867
pandemic,0.4319
blockbusters,0.2785
big-studio,0.4314
market,0.2013
peter-jackson,0.3530
frustration,0.2498
profit,0.2531
loss,0.2424
valuation,0.2168
consumer,0.2555
investment risks,0.3964
influence,0.2369
entertainment,0.1547
economic future,0.4425
production-costs,0.3833
market instability,0.4508
polish-culture,0.4530
bankruptcy,0.2590
