tag_name,cosine_similarity
culture,0.2631
experts,0.2538
box-office,0.3436
product development,0.4191
protest,0.2750
books,0.2767
dispute,0.2290
finance,0.3358
mass culture,0.2968
corporate influence,0.3571
uncertainty,0.2789
sales,0.2349
comparison,0.2063
asset valuation,0.3067
investment,0.2232
production,0.1916
company-growth,0.4860
wealth,0.2907
psychology,0.3126
cinema,0.0636
money,0.2766
brand,0.2311
meta,0.2069
stock-market,0.5153
investors,0.2406
policy,0.2741
movies,0.2834
technology,0.2620
edzmin,0.4221
crisis,0.2242
world situation,0.4610
poland,0.2799
government,0.2496
meetings,0.1955
media,0.2422
economist,0.2741
location,0.2327
gaming,0.2247
fortune,0.2180
stock market,0.4524
netflix,0.2656
boxoffice,0.4378
car,0.2374
economy,0.3067
china,0.2859
industry,0.2895
taiwan-china,0.3297
battery,0.2233
hollywood,0.2376
bargain,0.1978
space,0.2598
jeff bezos,0.5265
polish stories,0.3929
problem,0.2891
amazon,0.2480
absurdity,0.3158
filmindustry,0.4961
demand,0.2272
expectations,0.1700
radio,0.2512
share-prices,0.4601
factory,0.2380
failure,0.2202
trade-war,0.3437
real estate,0.3040
history,0.2603
criticism,0.2574
stations,0.1898
scandal,0.2675
fans,0.2645
billionaires,0.3705
bigcompanies,0.4796
tesla,0.2581
disney,0.2343
apple,0.2606
reasons,0.2480
clients,0.2394
economic,0.2904
dissatisfaction,0.2002
situation,0.2845
2022,0.4363
ringsofpower,0.3938
listeners,0.2151
business,0.3011
broadcast,0.2057
pandemic,0.4319
financial loss,0.4472
market,0.2013
boom,0.2913
peter-jackson,0.3530
profit,0.2531
success,0.2582
loss,0.2424
valuation,0.2168
consumer,0.2555
influence,0.2369
entertainment,0.1547
public,0.2326
lord-of-the-rings,0.4339
production-costs,0.3833
losses,0.2767
industry standards,0.3075
ticketdistribution,0.4397
bankruptcy,0.2590
