tag_name,cosine_similarity
ideologies,0.5029
earnings,0.2291
socialism,0.2689
prophecy,0.2535
society,0.2019
power,0.2257
political commissars,0.4392
steel,0.2313
Rings_of_Power,0.5270
profits,0.1976
finance,0.3022
maverick,0.1569
george-lucas,0.3202
rating,0.2064
workers,0.2179
stefaniak,0.3544
series,0.0769
viewer_rating,0.3539
movie,0.2571
film,0.1422
disappointment,0.2739
comparison,0.1904
end-of-the-world,0.5959
investment,0.1867
production,0.1929
diversity,0.2570
dollars,0.2536
guest,0.1967
money,0.2518
blockbuster,0.2604
audience-reaction,0.3808
racism,0.2907
fraud,0.2394
avatar,0.2441
incentives,0.1959
movies,0.2624
fan rebellion,0.3322
societal,0.1917
discrimination,0.2828
suffering,0.2554
tvseries,0.2767
equality,0.2532
apocalypse,0.2453
controversy,0.2455
hits,0.2033
doom,0.2169
data analysis,0.2446
critic_rating,0.3491
media,0.2267
politics,0.3008
economist,0.2507
communism,0.2194
economics,0.2883
film-industry,0.3601
analysis,0.2039
boxoffice,0.4161
car,0.2213
boasting,0.4129
industry,0.2786
Armageddon,0.4753
billion,0.2319
cultural,0.2163
existential,0.4087
hollywood,0.2226
star-wars,0.4182
peter_jackson,0.3546
jeff bezos,0.4935
modesty,0.3405
parrot,0.1902
oscar,0.2125
audience-participation,0.2736
amazon,0.2312
climate change,0.4209
violence,0.3117
radio,0.2272
shop,0.2156
mariusz,0.2818
failure,0.2056
minority representation,0.3092
woke,0.2832
financial-expert,0.3607
revenue,0.2172
paradoxes,0.3206
tv,0.1576
ideology,0.2740
filmfranchise,0.4436
collapse,0.2178
oppression,0.2079
tom-cruise,0.2831
foundation,0.2221
actor quality,0.3446
inclusivity,0.4017
mind-shaping,0.4603
companies,0.2392
budget,0.1362
representation,0.2309
gender,0.2343
catastrophe,0.2563
economic,0.2616
propaganda,0.2723
quality assurance,0.2176
bought-reviews,0.3594
end_of_world,0.5098
cultural_values,0.3627
effect,0.2116
management,0.2597
doomsday,0.4041
business,0.2760
dollar,0.2172
financial,0.2155
viewer demands,0.3288
billions,0.2689
film funding,0.2721
profit,0.2266
success,0.2396
destruction,0.3587
entertainment,0.1433
conversation,0.2357
tyranny,0.4978
hit,0.2638
sexual orientation,0.3853
bankruptcy,0.2293
