tag_name,cosine_similarity
covid-19,0.4245
experts,0.2640
impact,0.2155
public-fear,0.4544
forecasting,0.3781
power,0.2403
economic-impact,0.3669
war,0.2407
interview,0.2668
worldview,0.3125
social-impact,0.3882
finance,0.3389
advice,0.2842
pressure,0.2401
discovery,0.2569
forecast,0.2351
2023,0.4254
documentation,0.3096
learning,0.2456
power struggle,0.4249
corruption,0.2938
financier,0.3980
officials,0.2597
time,0.2609
national,0.1500
growth,0.2377
european-union,0.3811
investment,0.2216
legal,0.2785
international,0.2529
reflection,0.2241
myth,0.2623
predictions,0.2366
manipulation,0.2656
guest,0.2115
constitution,0.3124
financialist,0.3637
manager,0.2848
complexity,0.2714
covid_19,0.4511
governance,0.3018
shepherd,0.2266
speculative,0.2324
Poland,0.2700
professional-expertise,0.4305
health,0.2503
crisis,0.2196
profitability,0.2987
contracts,0.2494
poland,0.2700
gratitude,0.2719
balance,0.2484
government,0.2547
promotion,0.1911
media,0.2506
international problems,0.3849
global impact,0.4444
contradiction,0.2577
politics,0.3275
mariusz_stefaniak,0.4987
economist,0.2663
economics,0.3091
control,0.2294
change,0.2583
bank,0.2374
virus,0.2508
funds,0.1272
human-health,0.4378
elections,0.2301
economy,0.3060
china,0.2831
higher-education,0.2964
mercy,0.2379
refugees,0.2207
housing market,0.3753
author,0.2275
communication,0.2829
assessment,0.2114
attack,0.2394
european-finance,0.4368
intelligence,0.2651
perception,0.2755
bitcoin,0.3386
violence,0.3124
radio,0.2547
podcast,0.2607
sheep herd scheme,0.3916
transparency,0.2492
debunk,0.4039
real estate,0.3010
history,0.2584
coincidence,0.2732
music,0.1990
opinion,0.2191
philosophy,0.3212
audition,0.2455
freedoms,0.1626
trading,0.2146
health-threat,0.3880
regulation,0.2255
budget,0.1523
cryptocurrency,0.5007
propaganda,0.2823
feedback,0.2406
sheep,0.2268
deadly-force,0.4519
world arena,0.3538
societal control,0.3657
business,0.2979
financial_expert,0.3905
pandemic,0.4249
financial,0.2430
russia,0.2639
conflict,0.2735
ukraine,0.3036
law,0.2911
military conflict,0.3272
marketing_specialist,0.3642
authority,0.2383
decision,0.2626
fuelprices,0.4629
vaccines,0.2242
science,0.2910
misinformation,0.4623
teaching,0.2609
