tag_name,cosine_similarity
gold,0.2230
closure,0.2166
hearing,0.2311
disbelief,0.2058
coal-imports,0.3974
rulers,0.2806
elimination,0.2174
war,0.2430
interview,0.2521
toxicity,0.2466
official,0.2187
opportunity,0.2383
stress,0.2802
commitments,0.2296
morality,0.2534
closures,0.2632
weaponry,0.3326
international-relations,0.3965
geostrategy,0.4929
aggression,0.2283
corruption,0.3027
comparison,0.2118
planning,0.2422
mines,0.2414
coal,0.2406
economic-analysis,0.4431
environmental_issues,0.3884
annexation,0.1930
furnaces,0.3926
resources,0.2643
classification,0.2198
india,0.2813
policy,0.2794
energy,0.2428
strategy,0.2679
development,0.2182
Poland,0.2752
health,0.2469
minerals,0.2620
snowball,0.3785
crisis,0.2139
consistency,0.2533
poland,0.2752
economy crisis,0.4263
iron,0.2141
government,0.2536
polish,0.3053
mass-suicides,0.4877
tradecontacts,0.4029
dust pollution,0.4809
politics,0.3277
metal-processing,0.4028
mariusz_stefaniak,0.4987
communism,0.2364
economics,0.3110
air_pollution,0.4676
transit-lines,0.3647
control,0.2239
genocide,0.2969
costs,0.2467
economy,0.3183
china,0.2881
industry,0.2855
export,0.2413
military,0.2412
foreignpolicy,0.4719
Russia coal,0.3262
international relations,0.4089
extraction costs,0.3610
usa,0.2644
transformation,0.2270
import,0.2419
morewisdom,0.4214
climate change,0.4342
radio,0.2481
regime,0.1798
raw_materials,0.4550
suicide,0.2346
moral,0.2890
diplomacy,0.3289
fossilfuels,0.4375
public health,0.3325
Ukraine,0.3162
cost,0.2205
depression,0.2595
buying,0.2150
internationalrelations,0.3217
collapse,0.2430
partnerships,0.2452
anthracite,0.4575
subsidies,0.2254
treaty,0.2361
perspective,0.2447
foundation,0.2437
illegal_imports,0.4073
environment,0.2927
supply,0.1926
波兰标准,0.4418
economic,0.2947
mining,0.2589
situation,0.2792
price,0.2137
environmental impact,0.3694
trade,0.2615
management,0.2768
statistics,0.2342
effect,0.2135
financial_expert,0.3777
pandemic,0.4202
waste_management,0.4468
financial,0.2346
russia,0.2674
quality,0.1724
market,0.1950
pollution,0.2746
newspaper,0.2318
starvation,0.2828
hunger,0.2865
coke,0.2481
emissions,0.3466
conflict,0.2756
ukraine,0.3162
extraction,0.2270
imports,0.2634
increase,0.2907
sanctions,0.2148
inflation,0.2929
ethics,0.2835
news,0.2677
fossil fuels,0.4534
accusation,0.2146
exploitation,0.2832
bankruptcy,0.2556
