tag_name,cosine_similarity
prediction,0.2145
covid-19,0.4245
experts,0.2640
impact,0.2155
forecasting,0.3781
society,0.2166
power,0.2403
wiecej-madrosci,0.4625
threat,0.2454
players,0.2374
war,0.2407
global problems,0.3421
mysterious,0.2514
worldview,0.3125
investments,0.2136
finance,0.3389
discovery,0.2569
2023,0.4254
president,0.2631
global_events,0.4075
international-relations,0.3991
learning,0.2456
corruption,0.2938
financier,0.3980
officials,0.2597
democracy,0.3248
corporations,0.2968
radical change,0.3747
limitations,0.2009
reflection,0.2241
myth,0.2623
unpredictability,0.5061
manipulation,0.2656
guest,0.2115
constitution,0.3124
money,0.2583
financialist,0.3637
eu,0.2483
political,0.2926
gains,0.2604
manager,0.2848
policy,0.2813
complexity,0.2714
governance,0.3018
shepherd,0.2266
professional-expertise,0.4305
health,0.2503
crisis,0.2196
contracts,0.2494
poland,0.2700
fuel prices,0.4057
government,0.2547
laws,0.2561
media,0.2506
enforcement,0.2154
forecasts,0.4158
human perspective,0.4180
global impact,0.4444
banking,0.2890
introduction,0.2501
politics,0.3275
economist,0.2663
victims,0.2356
speculation,0.2239
economics,0.3091
conformity,0.2243
knowledge,0.2547
change,0.2583
virus,0.2508
review,0.1817
public_opinion,0.3941
accountability,0.3105
elections,0.2301
disease,0.2090
economy,0.3060
china,0.2831
authorship,0.2391
mercy,0.2379
military,0.2412
it-companies,0.4729
refugees,0.2207
safety,0.2490
housing market,0.3753
europeanunion,0.3956
european-finance,0.4368
intelligence,0.2651
marketing,0.3066
bitcoin,0.3386
violence,0.3124
radio,0.2547
expert,0.2038
sheep herd scheme,0.3916
transparency,0.2492
debunk,0.4039
real estate,0.3010
history,0.2584
music,0.1990
progress,0.2229
oppression,0.2150
opinion,0.2191
perspective,0.2498
audition,0.2455
foundation,0.2521
cryptocurrency,0.5007
european-funds,0.3737
covid,0.3303
sheep,0.2268
leadership,0.2904
graduate-education,0.3369
business,0.2979
mariusz-stefaniak,0.4339
pandemic,0.4249
international issues,0.3356
financial,0.2430
russia,0.2639
regulations,0.2739
rebellion,0.2545
market,0.1977
governments,0.3077
profit,0.2476
collaboration,0.1868
conflict,0.2735
ukraine,0.3036
financial_influence,0.4108
law,0.2911
losses,0.2630
authority,0.2383
decision,0.2626
inflation,0.2831
Mariusz_Stefaniak,0.4987
investigation,0.1948
judicial review,0.3633
vaccines,0.2242
science,0.2910
