tag_name,cosine_similarity
economic decisions,0.4678
society,0.2179
support,0.2237
small-companies,0.5160
debate,0.2463
assistance,0.2686
maximum_price,0.4424
data,0.2161
finance,0.3496
foreign-investment,0.3403
poll,0.1620
discussion,0.2301
market fairness,0.4034
energy-market,0.4979
minimum_wage,0.4073
young companies,0.3599
affordability,0.2448
campaign,0.2256
pln_76billion,0.5400
mature companies,0.3993
corporations,0.3040
comparison,0.2198
growth,0.2519
international,0.2518
production,0.1960
sovereignty,0.3076
coal,0.2373
income,0.2751
episode,0.2587
energy-prices,0.4289
eu,0.2611
free market,0.4386
poverty,0.3414
topic,0.2390
argument,0.2313
policy,0.2897
energy,0.2508
technology,0.2684
Poland,0.2857
hardwork,0.3707
poland,0.2857
global,0.2473
government,0.2657
polish_tv,0.4828
security,0.2787
difference,0.0971
media,0.2521
polish,0.3116
debt,0.2971
double_crossing,0.3944
police,0.2801
supervision,0.2468
prices,0.2547
belarus,0.3095
media portrayal,0.2042
politics,0.3378
economist,0.2750
competition,0.2367
economics,0.3225
location,0.2281
control,0.2375
change,0.2662
governmentpolicy,0.4693
offense,0.2872
economy,0.3353
smallbusiness,0.4902
entrepreneur,0.2444
study,0.2552
polls,0.2591
turnover,0.1755
public assistance,0.3340
import,0.2398
murder,0.2585
public-assistance,0.4113
switzerland,0.1717
competitors,0.2583
studies,0.2513
state,0.1991
radio,0.2574
business conditions,0.4099
complexity index,0.3804
failure,0.2218
rankings,0.1575
entrepreneurship,0.3172
expert,0.2045
cost,0.2275
talk,0.2732
businessenvironment,0.5409
financing,0.2407
opinion,0.2260
business ethics,0.4033
free_market,0.3986
foundation,0.2565
Poles media hype,0.4631
2021,0.2712
small_businesses,0.4192
trends,0.2258
polish companies,0.4426
regulation,0.2312
global business,0.3876
companies,0.2773
budget,0.1640
banks,0.2505
supply,0.2020
economic,0.3063
tax-benefits,0.3776
mining,0.2582
percentage,0.2499
fake,0.2515
restrictions,0.2426
taxation,0.3857
ranking,0.2334
statistics,0.2539
taxes,0.2824
business,0.3067
legal issues,0.2961
broadcast,0.2127
entrepreneurs,0.3344
european,0.1875
regulations,0.2820
russia,0.2741
financial,0.2503
market,0.2105
smartness,0.4276
success,0.2508
public_assistance,0.3776
fuel,0.2465
Putin,0.2575
europe,0.2134
tax relief,0.3839
chinese交易,0.4157
national index,0.2743
sanctions,0.2182
financial-economist,0.4382
inflation,0.3082
decision,0.2688
station,0.1608
foreign-corporations,0.5349
bankruptcy,0.2641
