tag_name,cosine_similarity
prediction,0.2145
slaughter,0.2369
covid-19,0.4245
experts,0.2640
impact,0.2155
forecasting,0.3781
power,0.2403
world-view,0.3378
war,0.2407
interview,0.2668
finance,0.3389
discussion,0.2282
pressure,0.2401
discovery,0.2569
market dynamics,0.4299
2023,0.4254
correlation,0.2897
morality,0.2530
warning,0.2363
learning,0.2456
corruption,0.2938
financier,0.3980
democracy,0.3248
growth,0.2377
investment,0.2216
reflection,0.2241
myth,0.2623
unpredictability,0.5061
rights,0.2489
governors,0.2758
guest,0.2115
constitution,0.3124
money,0.2583
financialist,0.3637
ministry,0.2141
social impact,0.4053
manager,0.2848
expertise,0.2291
complexity,0.2714
governance,0.3018
shepherd,0.2266
education,0.2627
Poland,0.2700
crisis,0.2196
contracts,0.2494
fuel prices,0.4057
government,0.2547
laws,0.2561
world war iii,0.3551
public fear,0.3527
book,0.3009
international problems,0.3849
global impact,0.4444
politics,0.3275
economist,0.2663
protests,0.3121
economics,0.3091
knowledge,0.2547
funds,0.1272
elections,0.2301
economy,0.3060
china,0.2831
marketing-specialist,0.4188
military,0.2412
international relations,0.4145
it-companies,0.4729
publicinformation,0.4984
financial expert,0.3393
refugees,0.2207
safety,0.2490
housing market,0.3753
rebelling,0.4330
european union,0.3548
attack,0.2394
intelligence,0.2651
bitcoin,0.3386
financial forecast,0.3776
radio,0.2547
failure,0.2101
message,0.2573
sheep herd scheme,0.3916
economic impact,0.4333
transparency,0.2492
united-states,0.3030
real estate,0.3010
debunk,0.4039
history,0.2584
Ukraine,0.3036
profitable,0.1836
music,0.1990
Covid-19,0.4245
progress,0.2229
regulators,0.2068
perspective,0.2498
Mariusz Stefaniak,0.4557
audition,0.2455
global events,0.3469
trading,0.2146
health threat,0.2510
cryptocurrency,0.5007
restrictions,0.2318
insight,0.2244
sheep,0.2268
leadership,0.2904
facts,0.3082
motivation,0.2180
business,0.2979
mariusz-stefaniak,0.4339
pandemic,0.4249
financial,0.2430
european,0.1767
russia,0.2639
regulations,0.2739
cryptocurrencies,0.5011
success,0.2477
conflict,0.2735
ukraine,0.3036
influence,0.2411
europe,0.1986
graduate,0.2031
law,0.2911
authority,0.2383
Mariusz_Stefaniak,0.4987
science,0.2910
China,0.2831
teaching,0.2609
vaccine,0.1919
