tag_name,cosine_similarity
economy-collapse,0.5395
gold,0.2230
city center issues,0.4789
closure,0.2166
disbelief,0.2058
economic_negotiation,0.4178
polish_economy,0.4385
war,0.2430
interview,0.2521
international_relations,0.4283
partnership,0.2191
environmental policy,0.3950
finance,0.3330
official,0.2187
opportunity,0.2383
stress,0.2802
president,0.2575
commitments,0.2296
morality,0.2534
2049,0.4095
polish_norm,0.4165
aggression,0.2283
environmental-impact,0.3627
societal issues,0.3207
comparison,0.2118
planning,0.2422
mines,0.2414
investment,0.2185
economic-recession,0.3762
coal,0.2406
economic-analysis,0.4431
environmental_issues,0.3884
sustainability,0.3178
annexation,0.1930
furnaces,0.3926
coal prices,0.4246
resources,0.2643
efficiency,0.2580
classification,0.2198
hopelessness,0.4568
borders,0.1975
india,0.2813
policy,0.2794
energy,0.2428
engineering,0.3104
development,0.2182
Poland,0.2752
health,0.2469
crisis,0.2139
Russia,0.2674
poland,0.2752
consistency,0.2533
government,0.2536
polish,0.3053
mortality rates,0.4338
question,0.2377
industrial,0.2546
politics,0.3277
metal-processing,0.4028
dust pollution,0.4809
economics,0.3110
air_pollution,0.4676
genocide,0.2969
government subsidies,0.3307
costs,0.2467
climate-change,0.4167
economy,0.3183
china,0.2881
industry,0.2855
university,0.2511
foreign_policy,0.4482
military,0.2412
international relations,0.4089
usa,0.2644
Europe,0.1964
import,0.2419
violence,0.3141
radio,0.2481
climate change,0.4342
raw_materials,0.4550
suicide,0.2346
factor,0.2140
moral,0.2890
diplomacy,0.3289
environmental pollution,0.4541
winter conditions,0.3971
newspaper coverage,0.3475
public health,0.3325
Ukraine,0.3162
cost,0.2205
depression,0.2595
buying,0.2150
music,0.1945
anthracite,0.4575
treaty,0.2361
emission-restrictions,0.3039
foundation,0.2437
illegal_imports,0.4073
trading,0.2120
economic,0.2947
mining,0.2589
global-warming,0.4947
fossil_fuels,0.4372
trade,0.2615
business,0.2889
mariusz-stefaniak,0.4404
pandemic,0.4202
waste_management,0.4468
russia,0.2674
quality,0.1724
market,0.1950
humanitarian emergency,0.3304
pollution,0.2746
starvation,0.2828
hunger,0.2865
coke,0.2481
conflict,0.2756
ukraine,0.3162
extraction,0.2270
economic collapse,0.4931
losses,0.2669
sanctions,0.2148
inflation,0.2929
ethics,0.2835
fossil fuels,0.4534
accusation,0.2146
famine,0.3242
exploitation,0.2832
bankruptcy,0.2556
