tag_name,cosine_similarity
deportation,0.5218
"""Poland",0.4182
mining,0.4148
"""land""",0.3833
Democracy,0.3495
economy,0.3451
"Poland""",0.3348
communism,0.3345
protest,0.3057
"resources""",0.3044
Ukraine,0.2944
culture,0.2932
Laws,0.2892
"Protest""",0.2766
"""deposit""",0.2637
"""Gazprom",0.2442
economy,0.2441
economics,0.2377
Economy,0.2260
Wealth,0.2227
politics,0.2142
Agriculture,0.1725
"""economics",0.1581
Law,0.1552
"""mine""",0.1455
War,0.1441
crisis,0.1404
money,0.0938
money,0.0921
internet,0.0113
