tag_name,cosine_similarity
ideologies,0.5027
filmindustry,0.4982
superproductions,0.4837
financialresults,0.4389
witcher,0.4303
productioncosts,0.4185
boxoffice,0.4154
mrstefaniak,0.4140
doomsday,0.4042
starwars,0.3813
endtimes,0.3531
stefaniak,0.3531
georgelucas,0.3470
henrycavill,0.3173
oscars,0.3105
jeffbezos,0.3039
finance,0.3007
hype,0.2973
racism,0.2890
economics,0.2873
world,0.2852
homosexuality,0.2835
economy,0.2834
woke,0.2816
mariusz,0.2806
industry,0.2768
tvseries,0.2762
ideology,0.2724
propaganda,0.2707
political,0.2611
movies,0.2611
management,0.2586
movie,0.2560
diversity,0.2552
suffering,0.2537
end,0.2527
equality,0.2516
culture,0.2512
economist,0.2502
money,0.2497
history,0.2459
apocalypse,0.2436
companies,0.2377
success,0.2376
revolution,0.2342
amazon,0.2298
earnings,0.2274
media,0.2253
power,0.2236
foundation,0.2203
trilogy,0.2201
communism,0.2182
revenue,0.2159
shop,0.2134
influence,0.2126
funding,0.2061
popularity,0.1986
reviews,0.1982
parrot,0.1881
investment,0.1854
franchise,0.1836
inclusion,0.1814
critics,0.1769
critic,0.1708
review,0.1582
quality,0.1570
tv,0.1567
predecessor,0.1530
race,0.1458
entertainment,0.1421
film,0.1414
awards,0.1042
series,0.0756
