tag_name,cosine_similarity
fossilfuels,0.4385
pandemic,0.4203
metallurgy,0.3795
diplomacy,0.3283
politics,0.3278
famine,0.3249
economy,0.3188
ukraine,0.3166
economics,0.3107
engineering,0.3099
corruption,0.3028
migration,0.3004
genocide,0.2971
waste,0.2954
environment,0.2935
solidarity,0.2913
parameters,0.2910
business,0.2899
china,0.2884
climate,0.2882
industry,0.2858
sunday,0.2842
ethics,0.2842
stress,0.2815
children,0.2806
conflict,0.2764
poland,0.2760
pollution,0.2753
soldiers,0.2744
russia,0.2680
usa,0.2654
resources,0.2649
trade,0.2613
depression,0.2599
mining,0.2594
bankruptcy,0.2566
interview,0.2534
radio,0.2494
costs,0.2480
health,0.2477
collapse,0.2443
energy,0.2442
war,0.2438
import,0.2428
coal,0.2419
mines,0.2411
opportunity,0.2394
treaty,0.2376
suicide,0.2356
statistics,0.2351
aggression,0.2294
transformation,0.2279
extraction,0.2275
substance,0.2181
closure,0.2175
accusation,0.2161
sanctions,0.2158
crisis,0.2155
price,0.2151
use,0.2145
annexation,0.1940
organic,0.1798
quality,0.1732
