tag_name,cosine_similarity
airpollution,0.5451
stonemcoal,0.4861
hopelessness,0.4567
anthracite,0.4564
fossilfuels,0.4385
pandemic,0.4203
browncoal,0.3691
emissions,0.3467
poverty,0.3336
diplomacy,0.3283
politics,0.3278
economy,0.3188
ukraine,0.3166
polish,0.3061
genocide,0.2971
waste,0.2954
environment,0.2935
inflation,0.2929
solidarity,0.2913
toxins,0.2902
china,0.2884
climate,0.2882
hunger,0.2873
ethics,0.2842
starvation,0.2833
stress,0.2815
children,0.2806
conflict,0.2764
poland,0.2760
pollution,0.2753
illegal,0.2751
russia,0.2680
usa,0.2654
scared,0.2650
imports,0.2640
trade,0.2613
taiwan,0.2606
depression,0.2599
mining,0.2594
metal,0.2582
morality,0.2542
interview,0.2534
money,0.2517
eu,0.2507
radio,0.2494
costs,0.2480
health,0.2477
wisdom,0.2463
collapse,0.2443
energy,0.2442
war,0.2438
import,0.2428
coal,0.2419
mines,0.2411
treaty,0.2376
suicide,0.2356
statistics,0.2351
aggression,0.2294
control,0.2248
tolerance,0.2235
sanctions,0.2158
crisis,0.2155
transition,0.1884
