tag_name,cosine_similarity
cryptocurrency,0.5156
2023,0.4456
forecasts,0.4367
pandemic,0.4362
Pandemic,0.4362
sheepherd,0.4156
curfew,0.3994
financialist,0.3877
finance,0.3633
covid,0.3560
Covid,0.3560
politics,0.3523
Fear,0.3460
constitution,0.3389
governments,0.3364
warnings,0.3348
marketing,0.3339
economics,0.3338
economy,0.3328
ukraine,0.3284
business,0.3272
corruption,0.3211
world,0.3197
leadership,0.3185
science,0.3179
law,0.3157
context,0.3139
china,0.3104
inflation,0.3089
manager,0.3087
coincidence,0.3050
conflict,0.3042
deception,0.3034
regulations,0.3005
companies,0.2980
experts,0.2946
decision,0.2923
russia,0.2912
president,0.2909
economist,0.2908
change,0.2890
markets,0.2875
education,0.2875
radio,0.2857
history,0.2836
rebellion,0.2833
foundation,0.2827
officials,0.2816
government,0.2810
safety,0.2806
contracts,0.2795
Health,0.2793
freedom,0.2782
media,0.2774
eu,0.2764
links,0.2758
audition,0.2749
pressure,0.2727
power,0.2727
disappeared,0.2717
authority,0.2702
war,0.2699
attack,0.2694
forecast,0.2657
control,0.2599
elections,0.2590
shepherd,0.2582
housing,0.2580
reflection,0.2569
sheep,0.2551
speculation,0.2546
crisis,0.2515
refugees,0.2499
opinion,0.2497
prediction,0.2456
impact,0.2439
profits,0.2432
example,0.2423
views,0.2397
guest,0.2394
data,0.2392
insufficient,0.2363
expert,0.2355
music,0.2291
vaccine,0.2233
specialist,0.2161
mechanism,0.2145
