tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
Coal,0.4020,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
economy,0.4007,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
coal,0.3990,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
economics,0.3614,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
oil,0.3475,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
Energy,0.2839,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
crisis,0.2815,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
politics,0.2721,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
Ukraine,0.2656,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
PriceTrends,0.2634,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
markets,0.2612,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
energy,0.2590,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
Market,0.2549,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
speculation,0.2476,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
conflict,0.2226,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
music,0.2102,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
wealth,0.2092,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
market,0.2071,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
investment,0.2066,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
discourse,0.1918,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
discussion,0.1654,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
media,0.1614,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
finance,0.1548,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
Discussion,0.1539,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
winter,0.1445,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
opportunity,0.1426,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
manipulation,0.1339,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
heating,0.1131,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
wholesale,0.0854,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
control,0.0692,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
trade,0.0280,3.992076629624443e-12,0.06705439616832022,0.05203697363916467,0.06431748203900102,-0.4898056387901306
