tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
racism,0.4217,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
racialprofiling,0.3461,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
crime,0.2809,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
immigration,0.2696,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
politics,0.2670,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
racial_ideology,0.2287,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
policing,0.2286,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
america,0.2207,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
Policy,0.2101,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
economy,0.2057,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
poverty,0.2023,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
policy,0.1957,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
us,0.1842,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
safety,0.1528,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
conflict,0.1362,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
unitedstates,0.1354,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
recession,0.1322,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
war,0.1281,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
media,0.1265,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
Weapons,0.1229,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
corporations,0.1064,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
Ukraine,0.0913,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
pause,0.0825,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
architecture,0.0744,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
melancholy,0.0559,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
resources,0.0555,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
realestate,0.0511,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
monument,0.0502,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
layoffs,-0.0003,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
networks,-0.0120,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
pregnancy,-0.0198,6.434330084824467e-14,0.04621072088724584,0.001851851851851852,0.038817005545286505,-0.449614018201828
