tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
investments,0.4086,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
investment,0.4063,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
investor,0.3839,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
wealth,0.3385,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
stockmarket,0.2868,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
finance,0.2846,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
speculation,0.2693,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
elderlywealth,0.2474,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
crisis,0.2472,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
inflation,0.2459,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
earnings,0.2380,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
money,0.2269,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
warrenbuffett,0.2136,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
debt,0.2086,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
economics,0.2072,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
prediction,0.1906,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
economy,0.1637,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
politics,0.1459,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
budget,0.1037,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
war,0.0678,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
art,0.0572,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
woman,0.0506,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
Poland,0.0382,9.661972619434716e-15,0.038227628149435276,0.0,0.03127715030408341,-0.5147727727890015
