tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
pensions,0.5123,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
pension,0.4524,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
social_security,0.3470,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
poland,0.3303,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
social_welfare,0.2829,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
Ukraine,0.2791,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
poland_ukraine,0.2607,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
ukraine,0.2561,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
retirement,0.2366,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
spending,0.2297,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
bankruptcy,0.1996,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
migrants,0.1973,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
charity,0.1968,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
corruption,0.1854,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
taxes,0.1786,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
migration,0.1688,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
companies,0.1642,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
economy,0.1538,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
contracts,0.1525,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
immigration,0.1469,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
economics,0.1338,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
secret_services,0.1257,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
banking,0.1189,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
fraud,0.1147,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
donations,0.1139,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
usaid,0.1053,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
politics,0.1011,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
support,0.0931,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
finance,0.0893,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
war,0.0892,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
constitution,0.0804,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
exploitation,0.0732,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
children,0.0610,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
vat,0.0587,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
judiciary,0.0561,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
philosophy,0.0521,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
budget,0.0464,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
border,0.0458,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
customs,0.0182,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
mafia,0.0171,2.5891224682853836e-12,0.056022408963585436,0.00448681996634885,0.03697478991596638,-0.5576236844062805
