tag_name,cosine_similarity
racism,0.4217
racial profiling,0.3822
discrimination,0.3477
racialprofiling,0.3461
police brutality,0.3219
racialideology,0.3179
violence,0.3049
racial ideology,0.3015
crime,0.2809
corruption,0.2729
immigration,0.2696
politics,0.2670
policebrutality,0.2566
racial_ideology,0.2287
policing,0.2286
crisis,0.2227
america,0.2207
Policy,0.2101
economy,0.2057
us_politics,0.2039
poverty,0.2023
justice,0.1989
policy,0.1957
us,0.1842
law enforcement,0.1752
censorship,0.1744
police,0.1714
usa,0.1636
ethics,0.1601
race,0.1575
safety,0.1528
renovation,0.1446
economics,0.1409
media_coverage,0.1370
conflict,0.1362
unitedstates,0.1354
recession,0.1322
warfare,0.1314
war,0.1281
ukraine,0.1275
media,0.1265
Weapons,0.1229
US,0.1195
labor,0.1191
corporate,0.1170
corporations,0.1064
Ukraine,0.0913
ammunition,0.0891
pause,0.0825
architecture,0.0744
monuments,0.0712
us\_monument,0.0654
United_States,0.0637
mariusz,0.0582
melancholy,0.0559
resources,0.0555
weapon,0.0543
realestate,0.0511
monument,0.0502
YouTube,0.0435
youtube,0.0363
nature,0.0347
statues,0.0345
military_aid,0.0168
beauty,0.0065
military_supplies,0.0043
layoffs,-0.0003
finance,-0.0049
networks,-0.0120
pregnancy,-0.0198
