tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
globalization,0.3863,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
food,0.3207,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
poverty,0.3047,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
economy,0.2563,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
hunger,0.2465,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
corruption,0.2238,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
resources,0.2178,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
Africa,0.2156,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
wealth,0.2149,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
naturalresources,0.2142,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
Wealth,0.2134,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
overproduction,0.2032,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
europe,0.1852,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
innovation,0.1772,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
logistics,0.1716,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
History,0.1620,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
poland,0.1588,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
evolution,0.1542,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
Europe,0.1539,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
mining,0.1383,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
survival,0.1358,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
leadership,0.1229,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
politics,0.1103,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
conflict,0.1049,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
nature,0.1012,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
aid,0.0888,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
power,0.0835,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
weakness,0.0833,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
elites,0.0826,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
predator,0.0713,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
geothermal,0.0256,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
security,0.0121,7.148014156683222e-13,0.043795620437956206,0.0,0.03753910323253389,-0.45493829250335693
