tag_name,cosine_similarity
Ukraine,0.4605
ukraine,0.4335
Poland,0.3979
poland,0.3956
economy,0.3027
eu_policy,0.2970
polish_transport,0.2879
EU_regulation,0.2836
corruption,0.2791
zaduszki,0.2693
communism,0.2444
healthcare,0.2434
economics,0.2403
europe,0.2294
sovereignty,0.2288
taxes,0.2235
governance,0.2181
democracy,0.2149
taxation,0.2145
business,0.2115
syringes,0.2003
logistics,0.2002
protests,0.1968
Syringes,0.1960
transportation_costs,0.1918
transportation,0.1896
Business,0.1880
ignorance,0.1830
entrepreneurship,0.1828
politics,0.1819
awareness,0.1805
protest,0.1783
farmers,0.1749
Europe,0.1663
regulations,0.1610
union,0.1593
agriculture,0.1584
government,0.1544
care,0.1506
tax,0.1500
cemeteries,0.1442
farming,0.1416
Comparison,0.1412
pandemic,0.1367
investment,0.1364
education,0.1288
miracles,0.1198
disillusionment,0.1164
problem,0.1098
sport_industry,0.1094
crime,0.1001
sports_industry,0.0959
consciousness,0.0858
organized_crime,0.0769
mandate,0.0753
trade_restrictions,0.0578
miracle,0.0453
march,0.0275
sport,0.0143
trade,-0.0065
